證券名稱,簡稱,年月日,外資買賣超(千股),外資買賣超市值(百萬),投信買賣超(千股),投信買賣超市值(百萬),自營買賣超(千股),自營買賣超市值(百萬)
M2000  ,鋼鐵工業類指數,20190710,    -1726,   -51.62,      -44,    -1.80,     1778,    41.35
M1800  ,玻璃陶瓷類指數,20190710,     -460,    -5.80,        0,     0.00,      257,     3.34
M1900  ,造紙工業類指數,20190710,      -40,    -0.84,        0,     0.00,      508,     8.66
M2600  ,航運業類指數 ,20190711,     2320,  -136.34,    -3326,   -55.45,      225,    -7.24
M2500  ,建材營造類指數,20190711,     -138,    23.69,    -1114,   -57.78,     -426,   -23.09
M2000  ,鋼鐵工業類指數,20190711,     -461,   -11.78,     -168,    -8.30,      366,     5.66
M1800  ,玻璃陶瓷類指數,20190711,     -198,    -3.42,        0,     0.00,      -12,    -0.07
M1900  ,造紙工業類指數,20190711,      565,     8.74,       22,     0.35,      -42,    -1.40
M2600  ,航運業類指數 ,20190712,     1363,    14.07,     -507,    -5.08,     -627,   -19.66
M2500  ,建材營造類指數,20190712,    -2813,   -77.17,     -219,    -6.12,      159,    -1.89
M2000  ,鋼鐵工業類指數,20190712,    -3484,   -76.35,     -160,    -3.63,       62,    -8.09
M1800  ,玻璃陶瓷類指數,20190712,       95,     0.66,        0,     0.00,       -1,    -0.01
M1900  ,造紙工業類指數,20190712,     -119,    -2.90,        0,     0.00,      -20,    -0.43
M2600  ,航運業類指數 ,20190715,     -292,   -48.19,    -1071,   -12.76,     -580,   -11.43
M2500  ,建材營造類指數,20190715,    -4225,   -73.54,     -801,   -43.65,     -406,   -13.49
M2000  ,鋼鐵工業類指數,20190715,    -5078,  -121.00,     -182,    -6.86,       96,     0.17
M1800  ,玻璃陶瓷類指數,20190715,     -550,    -7.59,        0,     0.00,      -31,    -0.16
M1900  ,造紙工業類指數,20190715,      210,    -1.58,        0,     0.00,     -257,    -3.80
M2600  ,航運業類指數 ,20190716,    -1656,   -30.59,      165,     5.61,      145,     0.43
M2500  ,建材營造類指數,20190716,    -1277,   -43.93,    -1873,   -77.05,     -155,    -6.04
M2000  ,鋼鐵工業類指數,20190716,       21,    75.69,      153,    31.43,      375,    42.90
M1800  ,玻璃陶瓷類指數,20190716,    -1449,   -19.47,        0,     0.00,     -197,    -2.51
M1900  ,造紙工業類指數,20190716,      310,     4.13,     -456,    -8.74,     1411,    22.55
M2600  ,航運業類指數 ,20190717,     1586,     7.24,      -17,    -1.36,      177,    -0.31
M2500  ,建材營造類指數,20190717,      916,    20.57,     -222,   -21.44,    -1290,   -34.83
M2000  ,鋼鐵工業類指數,20190717,     2055,    81.37,     2215,   177.84,      651,    42.98
M1800  ,玻璃陶瓷類指數,20190717,      -28,    -0.58,        0,     0.00,       -8,    -0.10
M1900  ,造紙工業類指數,20190717,     -165,   -12.07,     -192,    -3.68,    -1056,   -16.48
M2600  ,航運業類指數 ,20190718,     4147,   127.18,      807,    24.07,     -588,   -25.26
M2500  ,建材營造類指數,20190718,      651,    46.00,      -53,    -4.66,      194,     9.79
M2000  ,鋼鐵工業類指數,20190718,    -1346,   -27.11,       18,     0.44,     -159,    -8.46
M1800  ,玻璃陶瓷類指數,20190718,     -902,   -11.41,        0,     0.00,        0,     0.00
M1900  ,造紙工業類指數,20190718,    -1817,   -30.46,        2,     0.03,      -30,    -0.43
M2600  ,航運業類指數 ,20190719,     7270,   144.18,     1881,    73.07,     -742,   -31.50
M2500  ,建材營造類指數,20190719,    -1199,   -49.50,       92,     8.22,    -1596,   -19.09
M2000  ,鋼鐵工業類指數,20190719,     3810,   109.71,      315,    10.83,      252,    18.71
M1800  ,玻璃陶瓷類指數,20190719,     -159,    -1.83,        0,     0.00,        0,     0.00
M1900  ,造紙工業類指數,20190719,    -1604,   -24.47,        0,     0.00,      -18,    -0.28
M2600  ,航運業類指數 ,20190722,    -2231,  -125.32,     2245,   129.49,      109,   -26.73
M2500  ,建材營造類指數,20190722,    -2260,   -93.32,     -556,   -15.65,     -444,    -8.50
M2000  ,鋼鐵工業類指數,20190722,    -1033,  -108.45,      891,    31.19,      417,    17.95
M1800  ,玻璃陶瓷類指數,20190722,     -166,    -2.79,        0,     0.00,        0,     0.00
M1900  ,造紙工業類指數,20190722,     -975,   -12.74,        2,     0.03,      -40,    -0.61
M2600  ,航運業類指數 ,20190723,    -9623,  -160.64,     2137,    76.02,     -831,    34.57
M2500  ,建材營造類指數,20190723,    -3803,   -91.57,    -2367,   -81.08,     -285,   -15.07
M2000  ,鋼鐵工業類指數,20190723,    -2602,   -27.59,      267,    17.19,     -529,   -14.61
M1800  ,玻璃陶瓷類指數,20190723,     -539,    -7.06,        0,     0.00,       -1,     0.18
M1900  ,造紙工業類指數,20190723,    -3254,   -44.38,        0,     0.00,      -23,    -0.36
M2600  ,航運業類指數 ,20190724,    -7706,  -126.68,     3966,   100.55,    -3943,  -116.62
M2500  ,建材營造類指數,20190724,    -5010,  -112.74,     -410,   -34.43,    -1238,   -30.75
M2000  ,鋼鐵工業類指數,20190724,    -5486,  -155.44,      255,     6.37,    -1762,   -60.72
M1800  ,玻璃陶瓷類指數,20190724,     -719,    -8.85,        0,     0.00,     -302,    -3.66
M1900  ,造紙工業類指數,20190724,    -1787,   -22.12,        0,     0.00,     -395,    -5.71
M2600  ,航運業類指數 ,20190725,    -2239,    11.64,     5554,   106.91,    -1357,   -48.11
M2500  ,建材營造類指數,20190725,    -1299,    -5.43,     -836,   -69.28,     -318,    -9.83
M2000  ,鋼鐵工業類指數,20190725,    -5728,  -144.17,       49,    -6.84,    -1066,   -24.53
M1800  ,玻璃陶瓷類指數,20190725,      213,     2.59,        0,     0.00,       -1,    -0.01
M1900  ,造紙工業類指數,20190725,     -525,    -9.13,       11,     0.16,      -50,    -0.84
M2600  ,航運業類指數 ,20190726,    -3984,    -4.41,     3014,    79.59,    -1627,   -50.18
M2500  ,建材營造類指數,20190726,    -1454,   -26.46,    -1111,   -18.39,      -26,    -3.76
M2000  ,鋼鐵工業類指數,20190726,      209,   -40.86,       -6,    -0.80,       66,    14.64
M1800  ,玻璃陶瓷類指數,20190726,     -171,    -2.42,        0,     0.00,        0,     0.00
M1900  ,造紙工業類指數,20190726,      255,     4.32,        0,     0.00,       -6,    -0.07
M2600  ,航運業類指數 ,20190729,     6180,   129.71,    -1668,   -83.50,       -8,    -2.49
M2500  ,建材營造類指數,20190729,    -1952,   -63.00,     -328,   -30.05,     -157,    -4.33
M2000  ,鋼鐵工業類指數,20190729,     -575,   -21.76,      549,    14.35,     -257,   -17.50
M1800  ,玻璃陶瓷類指數,20190729,     -308,    -3.74,        0,     0.00,      -13,    -0.24
M1900  ,造紙工業類指數,20190729,      185,     3.07,        5,     0.08,     -397,    -7.28
M2600  ,航運業類指數 ,20190730,     9196,   185.35,     -260,   -10.86,     3145,    58.82
M2500  ,建材營造類指數,20190730,    -4695,   -84.91,     -989,   -32.14,     -380,    -8.89
M2000  ,鋼鐵工業類指數,20190730,    -1474,   -31.26,      284,    16.45,     -575,   -40.29
M1800  ,玻璃陶瓷類指數,20190730,     -141,    -1.83,        0,     0.00,       -1,    -0.01
M1900  ,造紙工業類指數,20190730,     -780,   -13.00,        0,     0.00,     -100,    -1.52
M2600  ,航運業類指數 ,20190731,     2989,    20.24,    -2824,   -42.63,    -1051,   -25.57
M2500  ,建材營造類指數,20190731,    -5251,  -105.01,     -134,    -7.08,    -1560,   -45.24
M2000  ,鋼鐵工業類指數,20190731,    -5331,  -130.70,       33,     1.30,    -1656,   -43.17
M1800  ,玻璃陶瓷類指數,20190731,     -142,    -1.92,        1,     0.01,     -242,    -2.93
M1900  ,造紙工業類指數,20190731,    -1053,   -15.57,        6,     0.09,     -407,    -5.97
M2600  ,航運業類指數 ,20190801,   -20921,  -274.31,     -795,   -18.57,      437,     5.57
M2500  ,建材營造類指數,20190801,    -8291,  -175.90,      145,    12.90,     -225,    -5.77
M2000  ,鋼鐵工業類指數,20190801,   -15937,  -414.42,        0,     0.00,      288,    14.70
M1800  ,玻璃陶瓷類指數,20190801,      408,     5.66,        0,     0.00,        0,     0.00
M1900  ,造紙工業類指數,20190801,    -1085,   -16.02,        4,     0.06,      -11,    -0.16
M2600  ,航運業類指數 ,20190802,   -15225,  -223.54,     3214,    75.96,    -1978,   -30.88
M2500  ,建材營造類指數,20190802,    -5006,  -109.64,      810,    21.87,      330,    16.02
M2000  ,鋼鐵工業類指數,20190802,   -15742,  -365.45,     -136,   -10.08,     -126,   -13.15
M1800  ,玻璃陶瓷類指數,20190802,     -762,   -10.97,        0,     0.00,        0,     0.00
M1900  ,造紙工業類指數,20190802,     -337,    -5.96,        0,     0.00,      -17,    -0.10
M2600  ,航運業類指數 ,20190805,    -7313,   -70.36,    -1582,   -11.95,      270,     4.45
M2500  ,建材營造類指數,20190805,    -6913,  -173.04,     1028,    28.39,      751,    26.82
M2000  ,鋼鐵工業類指數,20190805,   -12535,  -284.36,       16,     0.18,      606,    28.06
M1800  ,玻璃陶瓷類指數,20190805,     -300,    -4.09,        0,     0.00,        0,     0.00
M1900  ,造紙工業類指數,20190805,    -1847,   -24.37,        7,     0.10,      -82,    -1.17
M2600  ,航運業類指數 ,20190806,   -12169,  -156.74,      265,     7.88,    -1153,   -15.97
M2500  ,建材營造類指數,20190806,    -6427,  -138.02,      533,    10.42,      137,     5.44
M2000  ,鋼鐵工業類指數,20190806,    -7199,  -161.13,        5,    -0.64,      343,    11.55
M1800  ,玻璃陶瓷類指數,20190806,    -1569,   -23.39,        0,     0.00,        6,     0.18
M1900  ,造紙工業類指數,20190806,      690,    11.40,        6,     0.09,     -445,    -8.15
M2600  ,航運業類指數 ,20190807,   -14492,  -250.01,     -182,    -3.68,    -1617,   -31.71
M2500  ,建材營造類指數,20190807,     -250,   -14.77,      548,    18.82,     -368,    -1.86
M2000  ,鋼鐵工業類指數,20190807,   -17779,  -417.05,      -23,    -0.53,    -1167,   -22.84
M1800  ,玻璃陶瓷類指數,20190807,      828,    10.32,        0,     0.00,     -203,    -2.41
M1900  ,造紙工業類指數,20190807,    -1740,   -20.53,        6,     0.09,     -301,    -4.27
M2600  ,航運業類指數 ,20190808,    -2300,   -75.78,      136,     4.58,    -1548,   -16.56
M2500  ,建材營造類指數,20190808,     6121,   111.38,      835,    31.71,     -145,    -5.36
M2000  ,鋼鐵工業類指數,20190808,    -2749,   -74.64,       26,     1.53,      386,    20.13
M1800  ,玻璃陶瓷類指數,20190808,       99,     3.12,        0,     0.00,        0,     0.00
M1900  ,造紙工業類指數,20190808,      163,     3.89,       -2,    -0.04,        1,     0.01
M2600  ,航運業類指數 ,20190812,   -17586,  -329.41,    -1002,   -28.57,      331,     8.25
M2500  ,建材營造類指數,20190812,     1152,    35.96,      367,     2.18,      418,    15.24
M2000  ,鋼鐵工業類指數,20190812,    -6297,  -139.97,       51,     2.56,      185,     8.38
M1800  ,玻璃陶瓷類指數,20190812,     -109,    -1.20,        1,     0.01,        0,     0.00
M1900  ,造紙工業類指數,20190812,    -9248,  -172.50,        0,     0.00,        0,     0.00
M2600  ,航運業類指數 ,20190813,   -16951,  -274.24,    -1345,   -35.82,      -41,    -3.08
M2500  ,建材營造類指數,20190813,      110,    -6.07,      352,     8.59,     -205,   -19.39
M2000  ,鋼鐵工業類指數,20190813,    -8241,  -171.61,     -134,    -4.54,     1419,    62.07
M1800  ,玻璃陶瓷類指數,20190813,        2,     0.33,      -16,    -0.19,       -6,    -0.22
M1900  ,造紙工業類指數,20190813,    -1472,   -19.23,       -9,    -0.13,      -17,    -0.31
M2600  ,航運業類指數 ,20190814,    -3623,   -32.45,    -1411,   -37.94,    -1182,    -5.91
M2500  ,建材營造類指數,20190814,     -732,    21.61,     -300,   -24.24,       -8,     1.01
M2000  ,鋼鐵工業類指數,20190814,    -8359,  -166.13,       23,     1.09,    -1798,   -73.85
M1800  ,玻璃陶瓷類指數,20190814,       39,     0.52,        0,     0.00,      -15,    -0.18
M1900  ,造紙工業類指數,20190814,    -1218,   -15.91,        0,     0.00,      -28,    -0.32
M2600  ,航運業類指數 ,20190815,   -13046,  -288.92,     -746,   -21.29,     1591,    30.88
M2500  ,建材營造類指數,20190815,    -1707,   -48.61,      452,     5.47,     -666,   -22.34
M2000  ,鋼鐵工業類指數,20190815,    -7998,  -135.77,       33,     0.76,     -318,    -2.37
M1800  ,玻璃陶瓷類指數,20190815,     -430,    -5.38,        0,     0.00,        9,     0.06
M1900  ,造紙工業類指數,20190815,    -1366,   -18.10,        3,     0.04,        2,     0.01
M2600  ,航運業類指數 ,20190816,   -17239,  -246.90,    -4020,   -90.79,     -521,    12.74
M2500  ,建材營造類指數,20190816,    -1144,   -82.42,      475,    14.20,      205,     8.14
M2000  ,鋼鐵工業類指數,20190816,   -16163,  -354.61,      -81,    -4.40,       79,     4.69
M1800  ,玻璃陶瓷類指數,20190816,      106,     2.11,        0,     0.00,       47,     0.32
M1900  ,造紙工業類指數,20190816,    -1216,   -17.54,       -7,    -0.10,       28,     0.38
M2600  ,航運業類指數 ,20190819,   -23180,  -334.02,    -4176,   -95.80,     -288,   -12.32
M2500  ,建材營造類指數,20190819,    -2148,   -98.78,      328,    11.88,     -189,    -5.58
M2000  ,鋼鐵工業類指數,20190819,   -12388,  -344.54,      363,    15.14,     -231,   -11.23
M1800  ,玻璃陶瓷類指數,20190819,     -248,    -2.23,      -21,    -0.71,        2,    -0.47
M1900  ,造紙工業類指數,20190819,    -1675,   -18.03,        0,     0.00,       -8,    -0.11
M2600  ,航運業類指數 ,20190820,    -9540,  -131.42,     -555,   -13.26,    -1331,   -17.54
M2500  ,建材營造類指數,20190820,    -2799,   -80.28,     -156,   -12.54,     -130,    -5.11
M2000  ,鋼鐵工業類指數,20190820,   -10550,  -270.26,     -414,   -26.05,     -303,    -7.93
M1800  ,玻璃陶瓷類指數,20190820,     -339,    -4.13,        0,     0.00,        8,    -0.08
M1900  ,造紙工業類指數,20190820,    -1508,   -23.61,        0,     0.00,      156,     2.18
M2600  ,航運業類指數 ,20190821,   -12356,  -270.23,     -628,   -24.30,    -1471,   -24.00
M2500  ,建材營造類指數,20190821,     1520,    19.50,     -101,   -15.88,     -676,   -15.33
M2000  ,鋼鐵工業類指數,20190821,    -9741,  -236.66,     -245,    -7.65,     -522,   -16.20
M1800  ,玻璃陶瓷類指數,20190821,      123,     1.60,      -34,    -1.17,      -79,    -1.51
M1900  ,造紙工業類指數,20190821,     -426,    -5.78,        1,     0.01,     -190,    -2.64
M2600  ,航運業類指數 ,20190822,    -8060,  -139.90,     -962,   -24.29,      -21,    -3.64
M2500  ,建材營造類指數,20190822,     3821,   101.08,     -163,   -44.79,     -367,    -8.71
M2000  ,鋼鐵工業類指數,20190822,    -9441,  -245.62,      333,   -21.02,     -540,   -21.97
M1800  ,玻璃陶瓷類指數,20190822,      130,     1.77,      144,     1.69,        0,     0.00
M1900  ,造紙工業類指數,20190822,     -551,    -8.17,        0,     0.00,       81,     1.30
M2600  ,航運業類指數 ,20190823,    -2572,   -21.90,      -48,    -2.19,       15,     1.80
M2500  ,建材營造類指數,20190823,      -95,   -14.15,     -375,   -12.82,      -55,     0.26
M2000  ,鋼鐵工業類指數,20190823,    -8768,  -218.19,     -944,   -20.32,       43,     2.66
M1800  ,玻璃陶瓷類指數,20190823,      371,     4.58,        4,     0.05,        1,     0.01
M1900  ,造紙工業類指數,20190823,     -255,    -4.79,        0,     0.00,      -37,    -0.69
M2600  ,航運業類指數 ,20190826,   -19174,  -278.96,     -168,    -2.59,      217,     2.80
M2500  ,建材營造類指數,20190826,    -2878,   -69.30,        0,     0.00,     -176,    10.22
M2000  ,鋼鐵工業類指數,20190826,   -11584,  -274.39,     -895,   -20.54,      105,     3.34
M1800  ,玻璃陶瓷類指數,20190826,     -449,    -6.39,       23,     0.27,        0,     0.00
M1900  ,造紙工業類指數,20190826,       -3,    -2.02,        0,     0.00,        1,     0.01
M2600  ,航運業類指數 ,20190827,   -16234,  -269.75,     -242,    -4.37,     -133,     4.50
M2500  ,建材營造類指數,20190827,   -10298,  -232.34,     -552,   -25.67,        2,   -21.88
