Date,BTC,trend,ETH,XRP,LTC,EOS,ADA,DOGE,TRX,XLM,ZEC,ZRX,ETC,VET,DASH,IOTA,NEO,QTUM,KNC,MANA,XMR,BNB,ICX,LINK,XEM,ONT,BAT,OMG,REP,ARDR,SNT,BTS
2019/3/18,"3,990.20",0,137.92,0.31478,59.338,3.7077,0.049935,0.002061,0.022766,0.11476,54.35,0.25985,4.3918,0.005274,92.32,0.29656,9.117,2.4614,0.25451,0.0511,51.775,15.54,0.32431,0.47,0.04938,0.0502,0.19641,1.4882,15.02,0.07117,0.022184,0.0502
2019/3/19,"4,017.00",0,138.72,0.3159,59.643,3.7283,0.052048,0.002051,0.022739,0.11298,56.78,0.26754,4.6001,0.005382,91.58,0.29735,9.1892,2.4931,0.25859,0.0495,52.834,15.51,0.3407,0.49,0.04943,0.04992,0.19299,1.487,14.72,0.07045,0.022261,0.04992
2019/3/20,"4,041.20",0,139.31,0.31776,60.437,3.7118,0.053545,0.002043,0.022802,0.11013,58.8,0.27075,4.6516,0.00565,93.27,0.30079,9.3192,2.5134,0.25926,0.05,54.149,15.13,0.33528,0.48,0.0503,0.05021,0.19231,1.551,14.93,0.07088,0.022856,0.05021
2019/3/21,"3,982.20",0,135.11,0.3101,58.79,3.6222,0.052329,0.002017,0.022188,0.10637,55.61,0.25958,4.7605,0.005605,91.12,0.31837,8.9176,2.4681,0.26451,0.0487,52.122,14.35,0.31544,0.46,0.04846,0.04903,0.19438,1.5475,14.3,0.07081,0.021791,0.04903
2019/3/22,"3,990.40",0,136.42,0.31057,59.444,3.6162,0.057806,0.002025,0.022515,0.108,55.77,0.27336,4.8561,0.005763,91.22,0.31193,9.1596,2.5294,0.26328,0.0497,52.715,15.15,0.31966,0.46,0.05934,0.05106,0.19909,1.6599,14.27,0.0696,0.022339,0.05106
2019/3/23,"4,002.50",0,137.53,0.31171,61.044,3.6662,0.063507,0.002023,0.024289,0.10778,57.47,0.26971,4.8688,0.005882,93.35,0.31366,9.3513,2.6726,0.2638,0.0503,52.521,15.15,0.32358,0.46,0.05078,0.05341,0.20036,1.7885,14.26,0.07133,0.023172,0.05341
2019/3/24,"3,994.70",0,136.44,0.30774,59.985,3.6313,0.061497,0.002017,0.023241,0.10507,57.88,0.29091,4.8235,0.005748,92.81,0.30863,9.126,2.5967,0.25767,0.0523,52.282,17.13,0.33713,0.45,0.05069,0.05218,0.20949,1.7263,14.29,0.07125,0.022931,0.05218
2019/3/25,"3,937.00",0,134.25,0.30297,59.272,3.6501,0.058608,0.002023,0.022599,0.1012,55.98,0.27632,4.6884,0.005614,90.2,0.298,8.9309,2.4764,0.24827,0.0501,51.105,16.79,0.31756,0.47,0.05033,0.05888,0.20087,1.665,14.28,0.07311,0.022075,0.05888
2019/3/26,"3,942.80",0,134.37,0.3028,59.031,3.7414,0.061694,0.002025,0.022445,0.10316,55.24,0.28993,4.6621,0.005513,89.48,0.29587,8.8952,2.4724,0.25851,0.0494,51.647,16.18,0.31025,0.46,0.05047,0.05901,0.21803,1.6267,14.25,0.07604,0.022222,0.05901
2019/3/27,"4,041.70",0,139.65,0.31038,61.662,4.262,0.066977,0.002068,0.023353,0.10714,57.56,0.30438,4.7806,0.005659,95.59,0.3075,9.245,2.5909,0.26109,0.0518,53.327,16.58,0.32785,0.49,0.05102,0.06104,0.23535,1.7863,14.54,0.08088,0.022771,0.06104
2019/3/28,"4,025.60",0,138.15,0.30616,60.756,4.2422,0.065507,0.002058,0.023135,0.10657,56.94,0.3047,4.7063,0.005829,96.76,0.30543,9.1688,2.6435,0.26415,0.0653,52.635,16.65,0.32467,0.49,0.05134,0.05814,0.25112,1.7476,14.46,0.08316,0.023669,0.05814
2019/3/29,"4,102.20",0,143.38,0.30784,61.59,4.3046,0.071314,0.00209,0.023349,0.10759,57.74,0.30693,4.8742,0.005943,100.05,0.31104,9.9148,2.7071,0.28489,0.0605,53.524,16.49,0.33361,0.49,0.05545,0.06022,0.28904,1.9935,14.93,0.08295,0.024662,0.06022
2019/3/30,"4,111.80",0,142.65,0.31104,60.787,4.1536,0.072054,0.002084,0.023198,0.10716,57.79,0.31191,4.7842,0.00591,101.54,0.30911,9.9509,2.7884,0.27708,0.057,53.373,16.97,0.33572,0.49,0.05348,0.05978,0.27593,1.8905,15.83,0.0818,0.02522,0.05978
2019/3/31,"4,102.30",0,141.79,0.3089,60.785,4.1916,0.069956,0.002076,0.023429,0.10836,59.42,0.32435,4.8267,0.006097,110.93,0.30939,10.116,2.9309,0.27356,0.0569,55.915,17.53,0.35326,0.51,0.05551,0.05946,0.29283,1.8519,15.49,0.08316,0.025237,0.05946
2019/4/1,"4,145.10",0,141.5,0.31243,60.612,4.2055,0.072142,0.002453,0.024271,0.10892,62.84,0.33388,4.8102,0.006277,114.27,0.32335,10.0424,2.9701,0.28012,0.0568,59.871,17.91,0.35223,0.56,0.05682,0.06185,0.28551,1.8362,15.98,0.08211,0.025342,0.06185
2019/4/2,"4,859.30",1,163.47,0.35112,76.867,5.0222,0.08549,0.002796,0.026725,0.1212,69.52,0.37895,5.4282,0.007219,123.63,0.3527,11.5284,3.2767,0.29611,0.0582,68.405,19.72,0.38814,0.58,0.07072,0.0685,0.32117,2.0758,17.82,0.09422,0.027177,0.0685
2019/4/3,"4,968.70",1,160.34,0.34058,85.223,5.2144,0.090541,0.003143,0.025725,0.12057,68.67,0.35358,5.4189,0.007267,123.82,0.33798,12.1518,3.204,0.28627,0.0569,63.695,18.51,0.4023,0.56,0.07041,0.0715,0.28359,1.989,19.78,0.09128,0.028381,0.0715
2019/4/4,"4,902.40",1,157.43,0.3301,84.83,5.0645,0.08709,0.003652,0.025821,0.11806,66.68,0.33623,5.3378,0.007195,123.39,0.3324,12.7754,3.1801,0.28667,0.0595,63.673,19,0.40109,0.54,0.06597,0.07008,0.28251,2.1269,19.3,0.08705,0.027781,0.07008
2019/4/5,"5,010.20",1,164.93,0.36152,88.254,5.3124,0.090418,0.003551,0.026981,0.12611,71.46,0.35862,5.7261,0.007481,132.6,0.35353,13.4778,3.3647,0.28776,0.0586,68.98,19.36,0.43264,0.56,0.07126,0.07367,0.30582,2.4559,19.49,0.08933,0.029077,0.07367
2019/4/6,"5,046.20",1,165.55,0.35256,92.3,5.3305,0.089875,0.003367,0.026674,0.1244,71.24,0.35364,5.9917,0.00755,130.78,0.34646,13.0545,3.2778,0.28593,0.0591,68.032,19.06,0.44289,0.58,0.06995,0.07288,0.30151,2.3325,21.61,0.08898,0.02873,0.07288
2019/4/7,"5,173.60",1,174.33,0.36157,91.607,5.4221,0.089931,0.00341,0.028863,0.13056,74.29,0.35549,7.7045,0.007614,135.1,0.3618,12.8363,3.6133,0.28818,0.0604,69.655,18.96,0.43773,0.57,0.07166,0.0733,0.29939,2.3369,22.39,0.09342,0.029086,0.0733
2019/4/8,"5,245.20",1,179.16,0.35599,88.728,5.5048,0.086086,0.002988,0.030336,0.1305,72.22,0.34813,7.1342,0.007408,135.19,0.35358,12.6199,3.4501,0.27476,0.0582,70.666,17.98,0.42671,0.55,0.07465,0.07225,0.29476,2.3298,22.26,0.09213,0.028398,0.07225
2019/4/9,"5,158.40",1,175.09,0.34742,86.231,5.5198,0.082898,0.002859,0.029609,0.126,70.17,0.35774,6.9363,0.007097,131.24,0.34396,12.0766,3.2855,0.27548,0.0564,67.935,18.3,0.4001,0.53,0.07256,0.06835,0.28753,2.237,20.49,0.08884,0.027372,0.06835
2019/4/10,"5,307.80",1,177.37,0.35315,88.16,5.8374,0.089377,0.002965,0.029933,0.12637,71.59,0.35057,7.023,0.007127,129.61,0.34584,12.4333,3.2868,0.27578,0.0559,70.759,18.24,0.40187,0.52,0.07208,0.07065,0.2925,2.2271,19.93,0.08772,0.02789,0.07065
2019/4/11,"5,022.60",1,164.36,0.32729,79.007,5.2808,0.0828,0.002768,0.026416,0.11483,69.58,0.317,6.2418,0.006605,122.38,0.3198,11.1807,2.9132,0.27107,0.0523,66.074,17.53,0.37228,0.49,0.06496,0.06312,0.26833,1.9928,18.36,0.07942,0.024598,0.06312
2019/4/12,"5,054.20",1,163.47,0.32364,78.519,5.3352,0.082496,0.002839,0.026282,0.11385,71.15,0.32049,6.3226,0.00683,118.83,0.31535,11.2572,2.9517,0.27114,0.0527,65.756,18.32,0.3735,0.51,0.06591,0.06339,0.28729,1.9683,19.29,0.07852,0.025143,0.06339
2019/4/13,"5,051.80",1,163.19,0.32482,77.675,5.2876,0.082851,0.002868,0.026051,0.11524,69.19,0.31598,6.2963,0.006898,119.26,0.3122,11.0268,2.8715,0.27053,0.0553,64.93,18.62,0.36583,0.53,0.06624,0.06226,0.30992,1.9164,18.57,0.07982,0.025266,0.06226
2019/4/14,"5,134.80",1,167.29,0.32632,83.277,5.5448,0.084151,0.002881,0.026856,0.11703,69.54,0.32362,6.4151,0.006905,122.5,0.31496,11.2758,2.9309,0.27519,0.0556,66.256,19.38,0.37889,0.52,0.06788,0.06359,0.30566,1.9779,20.2,0.07992,0.026545,0.06359
2019/4/15,"5,032.30",1,160.17,0.31904,78.196,5.3352,0.081524,0.002776,0.026275,0.11364,67.56,0.30824,6.1669,0.006786,118.76,0.30123,10.674,2.7877,0.26625,0.0518,64.051,19.27,0.35431,0.5,0.06563,0.06138,0.29299,1.8459,18.69,0.07752,0.024792,0.06138
2019/4/16,"5,180.90",1,165.65,0.3239,80.415,5.4921,0.082754,0.002814,0.02667,0.11393,69.12,0.32372,6.2416,0.006965,120.82,0.30895,10.855,2.8667,0.26324,0.0558,68.468,19.64,0.36443,0.51,0.06542,0.06163,0.32259,1.914,18.8,0.08039,0.026447,0.06163
2019/4/17,"5,208.30",1,165.9,0.33369,78.96,5.4181,0.082442,0.002811,0.026496,0.11588,70.2,0.33389,6.1869,0.007034,120.27,0.30707,10.9071,2.8278,0.2645,0.0542,67.173,19.49,0.35986,0.5,0.06485,0.06135,0.33261,1.9372,20.08,0.08184,0.026275,0.06135
2019/4/18,"5,264.70",1,173.33,0.33522,81.791,5.4676,0.081253,0.002952,0.026718,0.11659,70.39,0.3326,6.3196,0.007285,123.59,0.3074,11.2821,2.93,0.26892,0.0553,68.942,21.88,0.37171,0.52,0.0653,0.06238,0.34921,1.9735,21.43,0.08282,0.026983,0.06238
2019/4/19,"5,241.00",1,172.79,0.33028,82.173,5.4557,0.078894,0.002888,0.026284,0.11472,69.36,0.3271,6.2582,0.007185,121.86,0.30626,11.0388,2.8867,0.26707,0.0583,68.234,24.32,0.36659,0.52,0.06413,0.06301,0.3767,1.9635,22.06,0.08169,0.026414,0.06301
2019/4/20,"5,290.20",1,172.73,0.32735,80.99,5.4287,0.07594,0.002929,0.025833,0.11501,69.48,0.32182,6.241,0.006993,123.22,0.3082,10.894,2.8456,0.27963,0.057,69.339,24.89,0.37406,0.5,0.065,0.062,0.41193,1.9546,21.51,0.08218,0.026258,0.062
2019/4/21,"5,243.50",1,168.52,0.32078,76.691,5.1985,0.073281,0.002787,0.024785,0.11167,68.14,0.31481,5.8819,0.006758,120.93,0.29993,10.5005,2.6985,0.27835,0.0549,68.31,24.03,0.35713,0.49,0.06396,0.06098,0.43786,1.8477,20.69,0.08145,0.025128,0.06098
2019/4/22,"5,346.70",1,170.87,0.32266,76.504,5.2205,0.077845,0.002772,0.024933,0.11261,68.9,0.3132,5.8972,0.006937,121.95,0.3016,10.7354,2.7487,0.2942,0.055,68.244,23.78,0.40494,0.49,0.06457,0.06089,0.39844,1.8564,22.87,0.08254,0.026169,0.06089
2019/4/23,"5,511.60",1,169.95,0.31888,73.828,5.1095,0.073494,0.002747,0.024056,0.10947,66.72,0.30268,5.8811,0.006692,117.44,0.29111,10.234,2.6415,0.26712,0.0542,68.59,22.55,0.37919,0.49,0.06446,0.0605,0.41973,1.7452,21.74,0.08347,0.024847,0.0605
2019/4/24,"5,415.60",1,165.22,0.30013,72.884,4.7826,0.072154,0.002598,0.023272,0.10236,65.2,0.28947,5.5545,0.006393,114.95,0.27869,9.9156,2.4941,0.25565,0.0513,67.491,23.01,0.38652,0.47,0.05947,0.05428,0.41378,1.6664,21.81,0.07727,0.023317,0.05428
2019/4/25,"5,209.10",1,155.18,0.29234,71.713,4.6094,0.069604,0.002444,0.023093,0.09924,61.89,0.2724,5.4318,0.006023,109.01,0.26174,9.5789,2.3448,0.24579,0.0484,61.412,22.48,0.35636,0.45,0.05777,0.05213,0.39019,1.5062,21.11,0.06978,0.0224,0.05213
2019/4/26,"5,298.30",1,157.97,0.30293,73.771,4.7941,0.069838,0.002515,0.023803,0.09998,61.88,0.26726,5.4795,0.006136,110.34,0.26948,9.507,2.3822,0.23119,0.0494,62.551,23.06,0.36021,0.43,0.05858,0.0533,0.3797,1.5287,21.72,0.06902,0.022748,0.0533
2019/4/27,"5,265.90",1,159.41,0.29895,72.221,4.7385,0.070514,0.002512,0.023474,0.10111,61.65,0.28315,5.5407,0.00617,110.17,0.26371,9.55,2.4009,0.2272,0.0502,63.145,22.42,0.36221,0.45,0.05911,0.05322,0.39235,1.5797,21.42,0.07005,0.023051,0.05322
2019/4/28,"5,302.30",1,158.27,0.2994,69.857,4.7447,0.068833,0.002547,0.023312,0.09931,60.61,0.2775,5.6215,0.006085,110.72,0.27172,9.3633,2.3774,0.24596,0.0491,62.054,23.01,0.3553,0.45,0.05771,0.0527,0.40587,1.532,21.1,0.071,0.022848,0.0527
2019/4/29,"5,235.00",1,154.93,0.29437,67.73,4.5158,0.064817,0.002461,0.0224,0.09629,57.86,0.27283,5.5816,0.00583,107.73,0.30583,9.4365,2.3099,0.21004,0.0481,61.137,21.67,0.32669,0.42,0.05457,0.04986,0.3765,1.4845,20.33,0.06943,0.021915,0.04986
2019/4/30,"5,320.80",1,161.8,0.30886,74.235,4.8177,0.070067,0.00251,0.023478,0.10087,60.48,0.28083,5.8739,0.006209,110.88,0.29951,9.7287,2.4283,0.22428,0.0503,62.873,22.04,0.3399,0.46,0.056,0.05261,0.38271,1.5727,21.02,0.06942,0.022763,0.05261
2019/5/1,"5,384.20",1,160.38,0.30389,73.4,4.764,0.068884,0.002539,0.023488,0.10163,61.08,0.27644,5.8178,0.006565,116.75,0.29377,9.6637,2.4427,0.21853,0.0511,65.869,21.88,0.3334,0.48,0.05531,0.0526,0.38801,1.6029,20.37,0.07043,0.022682,0.0526
2019/5/2,"5,493.80",1,161.66,0.30343,73.718,4.7858,0.068553,0.002599,0.02341,0.10037,60.13,0.27298,5.7916,0.00648,116.93,0.28124,9.8307,2.6026,0.22554,0.051,65.46,23.61,0.33562,0.46,0.05551,0.05301,0.37965,1.6886,20.07,0.07164,0.023079,0.05301
2019/5/3,"5,766.80",1,167.86,0.30763,79.16,5.0862,0.069948,0.002705,0.023813,0.10228,62.83,0.28046,6.0554,0.006663,120.93,0.28693,9.9684,2.6114,0.21314,0.0523,67.726,23.7,0.33921,0.52,0.05623,0.05622,0.37828,1.6967,20.46,0.07228,0.022835,0.05622
2019/5/4,"5,830.90",1,163.68,0.30368,77.806,4.9494,0.066932,0.002692,0.023008,0.09907,61.1,0.27003,5.8455,0.006478,120.33,0.28147,9.4728,2.4871,0.22232,0.0484,68.765,22.9,0.33499,0.5,0.05498,0.05424,0.36134,1.609,20.09,0.07178,0.022283,0.05424
2019/5/5,"5,774.90",1,163.03,0.30165,75.652,4.8814,0.066038,0.002643,0.023215,0.09793,59.74,0.26683,5.7298,0.006429,118.81,0.27951,9.2455,2.4547,0.22217,0.0501,66.815,22.98,0.33539,0.5,0.05372,0.05367,0.35832,1.5715,20.01,0.07145,0.022007,0.05367
2019/5/6,"5,745.10",1,173,0.30296,74.914,4.8951,0.066935,0.002596,0.02378,0.09751,60.13,0.27916,5.693,0.006301,119.55,0.27979,9.1321,2.4218,0.22792,0.0511,67.859,22.18,0.33615,0.58,0.05454,0.05326,0.34576,1.6083,20.74,0.07112,0.022357,0.05326
2019/5/7,"5,849.50",1,169.34,0.29889,74.726,4.8521,0.064168,0.002556,0.023879,0.09361,57.96,0.26338,5.6645,0.006114,116.31,0.27061,8.9317,2.391,0.21961,0.0486,66.675,20.66,0.32072,0.55,0.05256,0.05165,0.31778,1.6131,19.92,0.06854,0.022139,0.05165
2019/5/8,"5,990.30",1,170.77,0.30053,74.432,4.9022,0.064668,0.002554,0.024547,0.09279,58.26,0.26823,5.7094,0.006275,117.24,0.28291,8.9906,2.422,0.21682,0.0486,68.189,20.67,0.31698,0.59,0.05275,0.05231,0.31476,1.6553,19.81,0.07044,0.021831,0.05231
2019/5/9,"6,191.50",1,170.84,0.29605,74.166,4.8522,0.061653,0.002497,0.023184,0.08901,56.5,0.2558,5.569,0.006026,112.57,0.27324,8.6254,2.3483,0.21734,0.0447,65.661,18.82,0.30069,0.68,0.05076,0.05126,0.28226,1.595,19.12,0.07084,0.021163,0.05126
2019/5/10,"6,386.00",1,172.77,0.2995,77.035,4.8137,0.063158,0.002496,0.023587,0.09315,57.47,0.26321,5.6371,0.006101,112.75,0.27917,8.7599,2.3557,0.20897,0.0465,68.936,19.62,0.32079,0.69,0.05293,0.05045,0.36412,1.5902,19.88,0.0705,0.021513,0.05045
2019/5/11,"7,190.30",1,192.27,0.32189,88.224,5.5101,0.074718,0.002776,0.025067,0.10439,63.9,0.29408,6.0442,0.006377,123.68,0.31308,9.7851,2.5591,0.22387,0.0502,78.733,20.85,0.34343,0.69,0.06043,0.0565,0.37008,1.7549,21.25,0.08163,0.023404,0.0565
2019/5/12,"6,984.80",1,188.07,0.31069,84.794,5.3343,0.070224,0.002628,0.023762,0.09908,60.86,0.27324,5.8365,0.006105,124.55,0.30116,9.3217,2.4185,0.21221,0.0462,75.537,20.96,0.32348,0.65,0.05554,0.05371,0.35429,1.6427,20.11,0.07415,0.021784,0.05371
2019/5/13,"7,806.00",1,196.02,0.324,87.695,5.5306,0.072646,0.002728,0.024435,0.10037,63.57,0.28037,6.0667,0.00637,132.27,0.3359,9.7327,2.4902,0.21426,0.0465,79.286,23.5,0.33456,0.67,0.0582,0.05619,0.35377,1.7193,20.67,0.07953,0.022249,0.05619
2019/5/14,"7,994.60",1,217.42,0.40919,91.56,6.0389,0.084514,0.003074,0.027395,0.11382,67.92,0.30325,6.5713,0.007038,141.41,0.37412,11.0924,2.7884,0.2252,0.0514,83.468,23.64,0.35836,0.8,0.06415,0.06004,0.36693,1.8727,21.2,0.07657,0.025892,0.06004
2019/5/15,"8,164.60",1,248.15,0.45701,101.601,6.4632,0.093889,0.003334,0.031008,0.14004,76.7,0.3652,7.5718,0.007916,147.53,0.43946,12.8219,3.2555,0.23802,0.0568,93.933,26.82,0.39858,0.85,0.07904,0.06846,0.40697,2.1827,24.3,0.08396,0.028302,0.06846
2019/5/16,"7,871.80",1,264.69,0.41795,95.415,6.4944,0.087899,0.003135,0.028513,0.13829,75.06,0.33446,7.6491,0.00815,148.68,0.41438,12.0874,3.1391,0.26833,0.0579,86.94,26.29,0.38825,0.92,0.09934,0.07033,0.3781,2.1609,22.95,0.08515,0.027444,0.07033
2019/5/17,"7,359.50",1,244.45,0.38805,89.51,6.0302,0.083333,0.002915,0.027018,0.13074,73.4,0.31434,7.2603,0.007558,137.43,0.39437,11.2532,2.8852,0.2544,0.0538,82.638,25.8,0.37275,0.88,0.09074,0.06482,0.36912,1.9586,21.2,0.07857,0.02562,0.06482
2019/5/18,"7,262.60",1,233.89,0.37194,86.624,5.8879,0.078819,0.002958,0.026468,0.13109,71.76,0.3244,7.161,0.007723,140.77,0.37998,10.7216,2.8187,0.23364,0.0549,79.709,28.87,0.3714,0.94,0.08688,0.06393,0.37308,1.8801,21.78,0.07574,0.025535,0.06393
2019/5/19,"8,157.20",1,259.63,0.41539,94.642,6.4613,0.08623,0.00313,0.02828,0.1419,77.81,0.33665,7.769,0.007881,172.9,0.4226,11.6388,3.1375,0.2181,0.0555,90.14,29.17,0.38237,1.02,0.09349,0.069,0.38261,2.0944,22.66,0.08226,0.027037,0.069
2019/5/20,"7,965.30",1,250.72,0.39551,91.103,6.2145,0.084435,0.002976,0.02781,0.13565,75.76,0.3199,7.3688,0.007661,166.89,0.4051,12.0125,3.0968,0.25405,0.0538,87.304,29.27,0.36944,1.12,0.08882,0.06625,0.36067,2.0254,21.25,0.07703,0.025916,0.06625
2019/5/21,"7,930.30",1,253.76,0.39544,90.871,6.2608,0.083949,0.003032,0.028301,0.13467,74.47,0.33278,7.395,0.007712,165.73,0.41316,12.0945,3.1542,0.25025,0.0572,88.828,32.41,0.40305,1.2,0.08654,0.06486,0.36471,2.1076,20.53,0.07988,0.026702,0.06486
2019/5/22,"7,635.70",1,244.34,0.37311,87.901,5.931,0.07747,0.002932,0.026579,0.12391,69.79,0.30418,6.9117,0.007113,154.26,0.3837,11.1627,2.8595,0.25187,0.0557,83.154,31.05,0.37581,1.22,0.07911,0.06319,0.34402,1.9152,19.35,0.08073,0.025896,0.06319
2019/5/23,"7,852.10",1,244.68,0.37975,88.587,6.0141,0.080355,0.002952,0.026988,0.1265,71.95,0.31278,7.0459,0.007436,153.88,0.38687,11.4091,2.8733,0.27699,0.0619,84.483,31.42,0.3826,1.34,0.08036,0.06401,0.3474,1.9073,19.62,0.08282,0.025986,0.06401
2019/5/24,"7,970.10",1,249.17,0.38289,100.243,6.4063,0.080677,0.002989,0.02764,0.12631,72.47,0.31564,7.2856,0.007371,155.83,0.38253,11.5054,2.9192,0.25235,0.0594,85.276,34.1,0.38544,1.31,0.0847,0.06386,0.35021,1.966,19.29,0.08237,0.026593,0.06386
2019/5/25,"8,027.40",1,250.68,0.38536,102.714,6.3605,0.080129,0.002975,0.027593,0.12649,72.32,0.32384,7.2728,0.007334,155.65,0.38239,11.4232,2.8953,0.28747,0.0593,86.824,35.12,0.37642,1.11,0.08362,0.06563,0.3474,1.9691,19.57,0.08281,0.026475,0.06563
2019/5/26,"8,630.20",1,264.68,0.40464,110.655,6.8629,0.085311,0.003046,0.030829,0.13204,75.18,0.32867,7.5959,0.007522,161.47,0.40703,11.8352,3.0623,0.25611,0.0593,91.542,33.27,0.37924,1.08,0.08708,0.06881,0.34979,2.072,20.05,0.0865,0.027951,0.06881
2019/5/27,"8,760.10",1,270.98,0.43344,116.664,7.9887,0.0904,0.003124,0.035106,0.13793,76.16,0.33752,8.1504,0.007963,166.32,0.4355,12.4003,3.2012,0.28533,0.0602,97.729,33.46,0.39283,1.22,0.0911,0.07153,0.37577,2.2105,20.29,0.08369,0.030275,0.07153
2019/5/28,"8,716.30",1,271.18,0.44863,114.824,8.0791,0.092849,0.003146,0.034731,0.13901,85.24,0.33562,8.2445,0.007773,169.24,0.4822,12.6764,3.2232,0.29548,0.0615,95.748,33.12,0.39893,1.28,0.09142,0.07,0.37079,2.2623,20.45,0.08703,0.030898,0.07
2019/5/29,"8,647.80",1,268.61,0.44275,114.817,7.9627,0.090853,0.003171,0.033593,0.13632,84.95,0.34432,8.1864,0.007645,168.05,0.51266,13.5765,3.2959,0.27546,0.0629,93.961,33.62,0.40734,1.17,0.09016,0.06872,0.36113,2.2887,20.56,0.08852,0.029689,0.06872
2019/5/30,"8,271.90",1,254.52,0.41841,108.447,7.3174,0.08389,0.003206,0.031035,0.12972,83.2,0.32532,8.0951,0.00747,162.85,0.47351,12.6109,3.1175,0.24073,0.0566,91.874,31.63,0.38898,1.01,0.08998,0.06737,0.33724,2.1699,19.28,0.08249,0.027346,0.06737
2019/5/31,"8,558.30",1,267.99,0.43841,114.479,8.5631,0.0891,0.003396,0.033045,0.13353,90.21,0.34286,8.6534,0.007653,165.68,0.50847,13.5641,3.299,0.24321,0.0602,93.1,32.93,0.39919,1.02,0.09724,0.06948,0.348,2.2597,19.68,0.08674,0.028801,0.06948
2019/6/1,"8,545.70",1,264.31,0.42894,112.409,7.726,0.090456,0.00335,0.037564,0.13238,86.08,0.33406,8.5824,0.007408,162.96,0.47934,13.7286,3.5086,0.2668,0.0591,92.599,33.3,0.38605,0.95,0.09301,0.06819,0.35673,2.2209,19.44,0.08267,0.028291,0.06819
2019/6/2,"8,728.60",1,269.01,0.44403,114.434,7.7257,0.096293,0.00337,0.038233,0.13706,88.67,0.34114,9.5273,0.00772,165.15,0.48946,14.0945,3.61,0.28801,0.0609,94.828,33.16,0.43112,1.02,0.09522,0.06882,0.35813,2.3541,19.76,0.08718,0.02928,0.06882
2019/6/3,"8,124.80",1,250.37,0.41805,106.483,6.702,0.087527,0.003165,0.033749,0.12882,84.01,0.3161,9.3709,0.007173,156.88,0.44475,12.5247,3.1607,0.24835,0.0544,89.077,30.87,0.38754,0.92,0.08695,0.06403,0.33975,2.0835,18.54,0.08463,0.027095,0.06403
2019/6/4,"7,685.50",1,241.26,0.39837,102.122,6.2932,0.082598,0.002966,0.035089,0.12142,77.69,0.30298,8.2474,0.007421,143.68,0.42468,11.4711,2.9603,0.24421,0.0516,83.321,29.2,0.35919,0.88,0.0818,0.05879,0.33062,1.963,17.09,0.07881,0.025392,0.05879
2019/6/5,"7,779.10",1,245.83,0.40041,103.667,6.416,0.08253,0.003029,0.033981,0.1216,80.48,0.31577,8.1014,0.007654,146.91,0.42917,11.527,3.0212,0.24552,0.0533,84.759,30.85,0.36042,1.1,0.08319,0.05977,0.32767,1.972,17.63,0.08155,0.026479,0.05977
2019/6/6,"7,784.90",1,248.54,0.41935,110.759,6.3569,0.083023,0.003083,0.032559,0.12471,79.74,0.32257,7.9472,0.00768,143.53,0.42227,11.6114,2.9998,0.25624,0.0561,86.645,31.15,0.36734,1.11,0.08353,0.06105,0.32632,1.9914,17.61,0.07938,0.026455,0.06105
2019/6/7,"7,985.20",1,248.98,0.41973,116.985,6.6278,0.085028,0.003148,0.033539,0.12778,83.15,0.33355,8.2073,0.007705,149.12,0.44297,12.1912,3.1323,0.26042,0.058,87.751,31.43,0.38022,1.18,0.08652,0.06367,0.33776,2.0177,18.48,0.10124,0.029959,0.06367
2019/6/8,"7,901.40",1,243.42,0.40721,118.036,6.3436,0.083567,0.003101,0.032126,0.1276,80.37,0.33779,8.3942,0.007606,145.02,0.42864,11.9686,2.9896,0.26304,0.0585,87.153,31.7,0.3759,1.14,0.08515,0.06237,0.33508,1.9939,19.22,0.1088,0.028171,0.06237
2019/6/9,"7,635.00",1,231.27,0.38547,114.705,6.1472,0.078951,0.002988,0.029783,0.1196,77.35,0.31467,8.1025,0.007229,142.18,0.40612,11.4819,2.9214,0.25367,0.0584,83.435,30.15,0.35292,1.06,0.08119,0.0593,0.31767,1.8877,17.97,0.09878,0.028372,0.0593
2019/6/10,"7,987.80",1,246.86,0.40003,129.3,6.4381,0.085073,0.003074,0.031542,0.12326,80.04,0.32942,8.2843,0.007702,150.77,0.42773,12.2913,3.2079,0.26776,0.06,86.58,31.99,0.37867,1.21,0.08427,0.06179,0.33213,2.0241,18.89,0.10065,0.02974,0.06179
2019/6/11,"7,888.00",1,244.41,0.39205,135.877,6.3134,0.087405,0.003057,0.031132,0.12242,79.55,0.32617,8.2319,0.007441,147.13,0.42109,12.264,3.1329,0.27845,0.0594,86.294,31.89,0.37907,1.12,0.08306,0.06101,0.3239,1.9727,18.63,0.0995,0.029734,0.06101
2019/6/12,"8,133.10",1,261.54,0.40068,135.501,6.4252,0.09606,0.003073,0.033534,0.12691,91.18,0.33187,8.5918,0.007597,155.62,0.43502,12.9095,3.2103,0.27468,0.0582,90.083,34.84,0.39497,1.15,0.08588,0.06217,0.33297,2.0583,18.59,0.10543,0.030154,0.06217
2019/6/13,"8,219.00",1,254.86,0.39882,130.693,6.4581,0.089543,0.003079,0.032614,0.12424,87.69,0.32401,8.5161,0.007559,152.99,0.43926,13.0219,3.3092,0.2667,0.0565,89.424,35.2,0.38416,1.85,0.08514,0.06231,0.32476,2.1036,18.43,0.10887,0.029222,0.06231
