Date,BTC,ETH,XRP,LTC,EOS,ADA,DOGE,TRX,XLM,ZEC,ZRX,ETC,VET,DASH,IOTA,NEO,QTUM,KNC,MANA,XMR,BNB,ICX,LINK,ATOM,ALGO,BAT,OMG,REP,ARDR,SNT,BTS
2020/12/9,"18,546.00",573.21,0.58285,77.397,2.8086,0.14797,0.003158,0.028698,0.17213,69.39,0.38157,6.0714,0.016775,95.63,0.30865,16.8847,2.4913,0.90217,0.0841,132.491,28.14,0.3885,12.62,4.8043,0.3055,0.21971,3.2629,17.67,0.06505,0.033399,0.02096
2020/12/10,"18,247.20",558.13,0.57136,74.633,2.7398,0.141663,0.003109,0.0281,0.16059,65.94,0.37009,5.8924,0.015915,92.84,0.28413,16.2298,2.4295,0.8497,0.0812,133.679,27.66,0.37948,11.89,4.6579,0.2939,0.2085,3.1277,16.78,0.06256,0.0321,0.02042
2020/12/11,"18,023.60",544.17,0.54787,72.181,2.6945,0.139216,0.003075,0.027771,0.15047,63.61,0.3562,5.7929,0.015568,93.14,0.27401,15.9097,2.3379,0.86964,0.0784,141.285,27.33,0.36107,11.64,4.7116,0.2892,0.20301,2.9783,15.95,0.06005,0.031302,0.02188
2020/12/12,"18,808.90",567.78,0.50589,76.656,2.7678,0.144259,0.003164,0.028556,0.15879,65.94,0.39174,5.9683,0.016487,94.64,0.28979,16.4693,2.4676,0.89433,0.0827,146.672,28.14,0.38379,12.22,5.0582,0.3093,0.21101,3.1624,16.41,0.06203,0.034347,0.02168
2020/12/13,"19,176.80",591.09,0.51416,82.323,2.85,0.154049,0.003259,0.029209,0.17634,68.2,0.39602,6.1203,0.016462,97.62,0.30059,17.2841,2.5566,0.93597,0.0862,152.057,29.14,0.3869,12.94,5.1938,0.3092,0.21311,3.2582,16.9,0.06588,0.03505,0.02172
2020/12/14,"19,273.80",586.19,0.49747,82.361,2.8471,0.158316,0.003224,0.0291,0.17013,67.96,0.38686,6.0379,0.01637,96.68,0.30162,17.3994,2.5179,0.91575,0.0865,152.553,30.03,0.40526,12.84,5.223,0.3127,0.2181,3.2031,16.55,0.06797,0.034561,0.02124
2020/12/15,"19,434.90",588.91,0.46783,81.333,2.8604,0.153813,0.003204,0.02918,0.16612,67.66,0.39127,6.0512,0.0165,96.94,0.30409,17.0952,2.5855,0.93746,0.0862,150.684,29.51,0.4001,12.68,5.2891,0.3249,0.21811,3.1425,16.4,0.06801,0.034563,0.02186
2020/12/16,"21,352.20",637.38,0.5712,93.134,3.105,0.168198,0.003423,0.03142,0.19374,73.24,0.41443,6.4705,0.017297,105.35,0.32899,17.9601,2.7664,0.94036,0.088,158.975,30.56,0.42186,13.49,5.4969,0.3399,0.23298,3.2865,16.83,0.06884,0.037805,0.02302
2020/12/17,"22,825.40",643.17,0.5779,101.149,3.0449,0.163418,0.003723,0.030758,0.18648,74.32,0.407,6.4863,0.017078,108.34,0.32015,17.7793,2.6894,0.9136,0.0871,160.375,30.22,0.40849,13.47,5.3522,0.3339,0.22659,3.2069,16.54,0.06723,0.038013,0.02265
2020/12/18,"23,127.90",653.85,0.58348,109.351,3.0593,0.16502,0.003863,0.031082,0.18524,73.88,0.41265,6.3924,0.017422,107.99,0.32349,17.9106,2.7394,0.93811,0.0895,154.693,30.96,0.43373,13.5,5.3276,0.3546,0.24971,3.2073,19.48,0.07095,0.037545,0.02291
2020/12/19,"23,844.00",658.17,0.57659,119.84,3.0543,0.164301,0.003925,0.031232,0.18162,73.52,0.42384,6.4182,0.017368,108.29,0.34048,17.8304,2.8117,0.94426,0.0921,154.775,33.3,0.43171,13.47,5.2899,0.3561,0.24451,3.216,19.52,0.07414,0.03817,0.02388
2020/12/20,"23,474.90",638.26,0.55634,114.631,3.1365,0.161998,0.004641,0.031206,0.17675,73.76,0.3955,6.4925,0.01633,109.53,0.32343,17.5451,2.8025,0.9344,0.0888,152.375,34.27,0.4338,13.07,5.0333,0.3399,0.2322,3.1176,18.21,0.07329,0.037008,0.02617
2020/12/21,"22,728.50",607.85,0.51448,104.412,2.928,0.152699,0.004773,0.029264,0.16521,67.81,0.37743,6.1109,0.015516,103.94,0.30441,16.53,2.5984,0.85405,0.0838,145.806,32.15,0.4041,12.3,5.0356,0.325,0.22384,2.9296,17.84,0.06883,0.034267,0.02413
2020/12/22,"23,823.20",637.47,0.44732,114.45,2.9021,0.156658,0.004514,0.028877,0.16213,67.76,0.37521,6.1275,0.015886,105.86,0.30727,16.5305,2.5774,0.89639,0.0844,156.596,33.52,0.40036,12.79,4.946,0.336,0.2183,2.9496,18.06,0.0689,0.034038,0.02502
2020/12/23,"23,257.90",585.69,0.26041,102.488,2.3158,0.13651,0.003767,0.024821,0.12726,55.53,0.33269,5.1023,0.013256,91.35,0.26409,13.4901,2.0966,0.76356,0.0747,150.835,31.19,0.36531,10.98,4.3942,0.2901,0.19328,2.3236,16.25,0.06076,0.027505,0.02082
2020/12/24,"23,736.50",612.34,0.33782,111.291,2.6672,0.152984,0.004573,0.027687,0.15819,62.09,0.36422,5.6013,0.014894,98.61,0.2932,15.2655,2.3093,0.8107,0.0805,156.778,32.51,0.37746,11.58,4.9575,0.313,0.2179,2.5595,16.94,0.06744,0.031675,0.02309
2020/12/25,"24,689.60",626.93,0.3182,127.643,2.6659,0.157516,0.004563,0.02854,0.15243,64.25,0.35858,5.7609,0.0146,103.17,0.29192,15.1697,2.2893,0.8353,0.0802,159.147,33.18,0.4033,11.56,4.9051,0.3084,0.21399,2.5496,17.49,0.06686,0.030836,0.02284
2020/12/26,"26,454.40",636.58,0.29461,129.62,2.6118,0.158322,0.004508,0.027783,0.14691,66.56,0.35391,5.8417,0.016454,107.91,0.28576,14.9797,2.2618,0.78734,0.0788,167.908,33.59,0.41484,10.97,4.8181,0.3091,0.21379,2.4906,16.89,0.0656,0.030932,0.02311
2020/12/27,"26,261.30",683.71,0.28388,127.812,2.7175,0.154639,0.004548,0.028883,0.14517,66.97,0.37337,5.8101,0.016542,107.39,0.29721,15.1379,2.275,0.81644,0.0806,156.944,33.68,0.40216,12.14,4.8317,0.3189,0.20871,2.5943,16.9,0.06553,0.031052,0.02236
2020/12/28,"27,057.80",730.05,0.24929,129.822,2.7643,0.176428,0.004594,0.029591,0.14458,69.05,0.37715,5.9188,0.020148,107.17,0.30512,15.6251,2.3832,0.84289,0.0811,166.468,35.94,0.44847,12.62,5.3893,0.3559,0.21071,2.6098,17,0.06733,0.031954,0.02251
2020/12/29,"27,376.00",731.76,0.22151,128.751,2.6394,0.190995,0.004488,0.027661,0.13818,65.31,0.36512,5.7169,0.021111,103.91,0.30167,15.0604,2.2715,0.83171,0.0798,161.588,39.1,0.46589,11.76,5.6209,0.3459,0.2063,2.4056,17.54,0.06516,0.033284,0.0215
2020/12/30,"28,868.70",751.8,0.21131,130.036,2.6124,0.184033,0.004627,0.026947,0.13176,64.07,0.35993,5.6751,0.020254,101.76,0.29506,14.7201,2.215,0.79882,0.0782,159.712,38.1,0.47237,11.25,5.4233,0.3353,0.20129,2.3404,17.04,0.07149,0.031149,0.0208
2020/12/31,"28,949.40",735.94,0.21925,124.162,2.5894,0.181381,0.004666,0.02677,0.12762,63.89,0.35522,5.6563,0.018746,99.47,0.2956,14.2553,2.2197,0.78004,0.078,156.415,37.34,0.46564,11.23,6.4609,0.3352,0.19958,2.3493,16.79,0.07085,0.031401,0.02066
2021/1/1,"29,359.90",729.12,0.2372,126.302,2.6339,0.175049,0.005661,0.026855,0.13221,56.78,0.3748,5.6921,0.019039,88.19,0.29086,14.4597,2.2673,0.78992,0.0831,135.611,37.72,0.44775,11.84,5.8567,0.398,0.20422,2.3694,16.88,0.08172,0.031091,0.02156
2021/1/2,"32,193.30",774.5,0.22097,136.781,2.6309,0.177335,0.010489,0.0272,0.12752,57.45,0.36049,5.7752,0.019998,86.92,0.28561,14.4203,2.2482,0.79004,0.0796,143.31,38.23,0.43145,12.21,5.4168,0.4072,0.20389,2.3739,16.76,0.0943,0.030468,0.02284
2021/1/3,"32,958.90",974.97,0.22479,161.151,2.7968,0.20566,0.00985,0.029458,0.13633,59.31,0.39235,6.5754,0.026221,89.46,0.30916,16.0217,2.4635,0.82462,0.0805,138.063,41.22,0.48442,13.7,5.8233,0.4243,0.21709,2.7103,17.16,0.09098,0.034401,0.02443
2021/1/4,"32,022.60","1,042.40",0.23575,155.518,2.8215,0.225846,0.00978,0.030984,0.16395,60.38,0.39556,7.0508,0.024641,88.93,0.34354,16.3607,2.5148,0.82319,0.0788,133.556,41.1,0.52191,13.62,6.0386,0.4446,0.21829,2.9581,17.02,0.08192,0.035974,0.02374
2021/1/5,"33,991.50","1,099.52",0.22544,158.432,2.8852,0.258647,0.009958,0.028521,0.19315,59.68,0.44449,7.2677,0.027912,89.16,0.35228,16.8663,2.6114,0.90313,0.0817,135.908,41.79,0.54722,14.51,6.2018,0.4816,0.2312,3.2302,18.16,0.08543,0.038286,0.02451
2021/1/6,"36,793.20","1,207.77",0.24871,168.764,3.3688,0.332784,0.010443,0.030459,0.33598,64.05,0.46116,7.5725,0.030422,94.29,0.3808,19.5476,2.9807,1.17304,0.0924,142.156,42.19,0.62766,17.25,6.6852,0.5115,0.25013,3.4576,19.33,0.07892,0.052863,0.02634
2021/1/10,"38,192.20","1,256.04",0.31521,170.162,3.0642,0.302328,0.009831,0.032789,0.28508,96.47,0.52789,8.8371,0.027107,147.03,0.42774,24.9618,3.3912,1.128,0.1061,185.169,42.43,0.6359,16.21,6.4059,0.4601,0.25721,3.5004,20.61,0.08285,0.057108,0.02853
2021/1/11,"35,544.30","1,091.47",0.28754,138.968,2.668,0.275906,0.008828,0.028946,0.27185,88.22,0.43682,7.2248,0.024319,125.37,0.36807,23.6674,2.8948,0.96909,0.0939,158.001,38.26,0.60779,14.65,5.7098,0.4154,0.23051,3.0268,18.43,0.07486,0.049264,0.02491
2021/1/12,"34,076.10","1,050.19",0.29246,133.39,2.5951,0.287594,0.008066,0.028632,0.28084,99.69,0.4275,7.0515,0.022931,128.53,0.35908,22.139,2.748,1.00678,0.1101,158.585,38.25,0.57199,13.97,5.7048,0.3983,0.2313,2.9403,18.29,0.07182,0.050277,0.02459
2021/1/13,"37,382.20","1,128.46",0.30575,147.34,2.7676,0.312734,0.008669,0.030703,0.30374,117.34,0.50628,7.5952,0.026076,133.09,0.41477,23.2316,2.9476,1.08541,0.1144,171.563,40.12,0.62945,15.93,6.2373,0.4335,0.24951,3.1576,19.38,0.09043,0.054529,0.02579
2021/1/14,"39,175.70","1,226.17",0.2966,152.611,2.8108,0.311028,0.0094,0.030158,0.30373,110.83,0.50343,7.7863,0.02577,132.95,0.42434,23.1108,3.0185,1.08391,0.1101,163.634,41.88,0.60194,17.97,6.4855,0.4559,0.24658,3.1683,19.5,0.09349,0.055835,0.02525
2021/1/15,"36,845.80","1,171.68",0.28037,143.772,2.7584,0.302516,0.009373,0.029753,0.28424,103.36,0.51621,7.5651,0.025328,124.5,0.43092,23.4388,2.9461,1.21984,0.1066,157.26,40.91,0.61082,20.8,7.8988,0.4864,0.24729,3.4508,19.33,0.0775,0.05182,0.02519
2021/1/16,"36,019.50","1,228.27",0.27951,143.531,2.7781,0.351231,0.009235,0.030097,0.29103,108.11,0.52733,7.7773,0.026867,125,0.42438,23.5965,3.0567,1.26571,0.1088,155.623,43.1,0.66407,20.14,9.0463,0.5185,0.2665,3.4576,20.04,0.07942,0.054469,0.02554
2021/1/17,"35,839.60","1,232.64",0.27742,142.881,2.7663,0.381294,0.009094,0.030219,0.30389,102.19,0.59439,7.6872,0.027191,124.27,0.43545,23.8459,3.1814,1.21705,0.1109,159.724,45.78,0.66713,23.33,8.5366,0.587,0.2736,3.5713,20.47,0.08342,0.056417,0.02548
2021/1/18,"36,613.20","1,258.06",0.28539,151.949,2.8146,0.371004,0.009172,0.031633,0.30499,103.95,0.58464,7.7035,0.030761,129.3,0.4762,27.0692,3.2977,1.33764,0.1169,156.859,45.35,0.74378,22.05,9.5379,0.5668,0.28272,4.0654,21.03,0.08101,0.058674,0.02585
2021/1/19,"36,002.90","1,372.00",0.29455,151.893,2.7926,0.36777,0.009053,0.030644,0.29826,102.45,0.54012,7.8135,0.029075,124.59,0.46906,26.3402,3.1579,1.27032,0.1225,157.29,42.62,0.69793,20.55,8.8908,0.5225,0.2684,3.7517,21.8,0.08531,0.059424,0.02696
2021/1/20,"35,476.30","1,377.53",0.29531,149.71,2.7766,0.37551,0.009055,0.030482,0.29352,98.77,0.55816,7.9032,0.034609,121.16,0.46987,26.0806,3.236,1.28586,0.1373,152.944,42.57,0.80219,21.87,8.9043,0.5481,0.2786,3.6885,23.15,0.08618,0.056355,0.02574
2021/1/21,"30,842.10","1,117.33",0.2681,129.542,2.5464,0.307722,0.008172,0.0276,0.25094,82.81,0.46418,7.1263,0.027972,99.88,0.41206,22.1003,2.7361,1.3608,0.1182,130.5,38.68,0.71186,18.43,7.1496,0.4612,0.24378,3.1883,20.36,0.08133,0.05025,0.02334
2021/1/22,"33,000.50","1,234.58",0.27261,137.821,2.6225,0.349855,0.008516,0.028574,0.26983,87.04,0.51048,7.4389,0.031333,104.78,0.45132,23.4438,2.921,1.37423,0.1591,135.875,40.87,0.70741,21.63,8.0076,0.5089,0.31459,3.3594,20.83,0.08231,0.047929,0.02419
2021/1/23,"32,088.90","1,233.40",0.27166,137.642,2.7026,0.345559,0.008571,0.029234,0.26987,85.96,0.56377,7.4463,0.030008,105.29,0.44427,24.4246,3.9263,1.34674,0.1932,138.855,40.92,0.72625,24.79,8.3415,0.5561,0.32956,3.6126,20.8,0.08253,0.047184,0.02436
2021/1/24,"32,241.30","1,390.28",0.2732,140.97,2.7128,0.353172,0.008714,0.029982,0.27125,89.99,0.54804,7.6274,0.030621,106.13,0.4525,24.4027,3.5458,1.37602,0.1716,138.065,41.82,0.76061,24.76,8.25,0.5614,0.31841,3.5697,21.19,0.08285,0.048243,0.02417
2021/1/25,"32,252.30","1,317.90",0.26758,137.11,2.6481,0.343094,0.008353,0.029493,0.26092,87.94,0.52044,7.4985,0.029753,104.96,0.43072,23.3006,3.2832,1.31286,0.1638,137.122,41.78,0.81359,23.38,7.7455,0.556,0.30169,3.5307,20.48,0.07975,0.048032,0.02321
2021/1/26,"32,502.10","1,366.27",0.26841,134.709,2.6282,0.343527,0.00824,0.02949,0.26177,89.12,0.54293,7.4313,0.02945,104.93,0.4316,23.1603,3.4341,1.3135,0.1666,137.893,41.74,0.89125,23.11,7.7308,0.6018,0.29927,3.4367,20.98,0.08054,0.046804,0.02341
2021/1/27,"30,404.00","1,247.62",0.25073,122.44,2.5032,0.311971,0.007441,0.028279,0.23824,78.59,0.58596,6.8767,0.026411,96.64,0.39195,21.0587,3.1143,1.17544,0.147,125.542,40.99,0.80124,20.98,6.9585,0.5397,0.30424,3.1248,19.12,0.07256,0.043002,0.02228
2021/1/28,"33,374.80","1,328.47",0.26415,133.217,2.7062,0.34375,0.036265,0.029563,0.29254,86.76,0.60907,7.6486,0.027363,102.79,0.40307,22.2366,3.2733,1.27324,0.1579,135.436,42.47,0.81435,22.99,8.035,0.5591,0.30562,3.309,19.96,0.07889,0.047155,0.02398
2021/1/29,"34,301.80","1,379.30",0.28278,134.673,2.7241,0.347593,0.046597,0.033355,0.29328,85.47,0.60084,7.6133,0.027847,104.55,0.41179,22.5649,3.3071,1.25975,0.1542,140.327,42.87,0.80411,22.74,7.977,0.6374,0.30901,3.5039,19.82,0.08788,0.0513,0.05281
2021/1/30,"34,283.10","1,376.96",0.44304,133.349,2.9295,0.363623,0.028197,0.032175,0.32838,84.38,0.65366,7.5821,0.026859,105.16,0.42675,22.8602,3.2958,1.36608,0.1577,139.359,44.76,0.7657,23.63,8.049,0.6641,0.3159,3.476,20.23,0.08737,0.052886,0.03632
2021/1/31,"33,108.10","1,312.73",0.49493,129.4,2.9279,0.345023,0.036841,0.031551,0.30679,85.6,0.70669,7.4136,0.025401,102.48,0.40684,22.2874,3.2807,1.30298,0.1551,137.939,44.27,0.72548,22.58,8.1393,0.6509,0.30281,3.5253,19.83,0.0785,0.05031,0.03623
2021/2/1,"33,515.70","1,373.40",0.37163,132.049,3.0552,0.408341,0.034705,0.03298,0.32331,88.57,0.68442,7.5279,0.029382,103.61,0.41454,23.0881,3.4676,1.39291,0.1558,143.455,51.42,0.77736,22.89,9.2492,0.6441,0.31719,4.1608,19.71,0.07995,0.052342,0.03963
2021/2/2,"35,485.20","1,511.36",0.3723,141.916,2.997,0.425759,0.031296,0.03318,0.3392,92.35,0.68334,7.7827,0.028114,109.83,0.42832,23.7248,3.5437,1.41218,0.1678,151.217,50.99,0.79098,23.68,8.9644,0.6502,0.3171,3.9548,19.57,0.08342,0.055254,0.03949
2021/2/3,"37,646.80","1,664.34",0.39726,155.941,3.0663,0.441872,0.037345,0.034552,0.34594,95.21,0.76747,7.9367,0.029183,116.78,0.4511,24.6613,3.6941,1.49778,0.1761,154.774,52.13,0.80576,25.08,9.3051,0.7416,0.322,4.621,20.72,0.08738,0.056242,0.04175
2021/2/4,"36,982.10","1,594.00",0.44427,143.71,3.0299,0.439519,0.052944,0.033112,0.3261,90.03,1.03263,7.6842,0.0277,111.04,0.43913,23.3061,3.5058,1.56205,0.1723,148.382,55.66,0.76549,24.51,8.7824,0.7055,0.3126,4.44,21.19,0.07856,0.053551,0.0433
2021/2/5,"38,297.60","1,719.20",0.45182,155.026,3.3163,0.53935,0.046783,0.036217,0.35232,96.48,1.59257,8.5268,0.032057,120.37,0.51577,26.0934,3.8543,1.99445,0.2172,155.353,67.75,0.83095,26.32,12.1804,0.8309,0.37179,5.1445,23.33,0.08971,0.060784,0.04712
2021/2/6,"39,256.60","1,676.63",0.44274,155.393,3.2096,0.633867,0.057465,0.035078,0.3776,94.21,1.44309,8.769,0.029929,118.97,0.56145,24.8273,4.4199,1.78411,0.2359,152.218,72.58,0.82419,25.01,12.0672,0.8077,0.35271,4.9,22.95,0.10692,0.065418,0.04289
2021/2/7,"38,852.90","1,612.99",0.41842,150.731,3.436,0.662569,0.078508,0.035955,0.38556,92.27,1.4115,8.2779,0.029128,118.33,0.55618,24.5209,4.2473,1.73226,0.2375,150.568,68.4,0.82748,24.74,13.8235,0.8061,0.40681,4.6298,23.44,0.09611,0.066,0.04196
2021/2/8,"46,395.70","1,750.18",0.45084,167.351,3.5934,0.677404,0.078793,0.040458,0.39725,98.05,1.47271,8.6917,0.031303,126.29,0.71883,27.3411,4.7344,1.83971,0.2376,163.071,79.71,0.8461,25.44,14.1714,0.9703,0.41801,4.8644,23.6,0.10019,0.067529,0.04664
2021/2/9,"46,508.60","1,770.63",0.47643,181.442,4.16,0.705831,0.070012,0.046042,0.39997,108.66,1.51295,9.5724,0.035353,137.44,0.74991,31.0272,5.0095,2.00217,0.2442,169.372,107.6,0.95112,27.63,15.0422,0.9724,0.43381,5.1197,25.52,0.10387,0.071117,0.05133
2021/2/10,"44,836.00","1,742.09",0.50472,181.551,4.1297,0.940364,0.072584,0.046273,0.41427,116.41,1.50424,10.3811,0.035896,139.68,0.88594,33.504,7.512,2.34589,0.2508,175.805,128.72,1.44582,26.84,15.0072,1.0309,0.44472,5.5621,25.53,0.10368,0.084705,0.0505
2021/2/11,"47,990.70","1,786.35",0.52817,183.757,4.5811,0.929292,0.069611,0.056739,0.45614,142.06,1.76364,11.7109,0.042589,164.53,1.17114,36.2465,7.4159,2.35601,0.2808,190.361,124.03,1.43649,27.85,17.595,1.2288,0.59261,5.9511,28.25,0.12548,0.106893,0.06525
2021/2/12,"47,371.70","1,841.02",0.60892,196.382,4.7492,0.924877,0.069791,0.05516,0.53007,142.71,1.8035,11.917,0.054658,169.81,1.23287,37.5402,7.3421,2.37006,0.303,201.031,136.52,1.45463,30.64,21.0826,1.6831,0.6271,6.1523,30.18,0.13004,0.110144,0.06246
2021/2/13,"47,168.70","1,815.49",0.63303,225.942,5.5498,0.911147,0.066249,0.059812,0.56441,176.04,1.8873,16.6217,0.054758,267.77,1.30366,42.4395,7.7231,2.33517,0.3448,241.513,133.07,1.6265,34.18,20.2464,1.66,0.61702,7.5668,32.8,0.12347,0.115424,0.07578
2021/2/14,"48,643.40","1,801.78",0.59252,213.589,5.0669,0.844426,0.062639,0.055241,0.51573,156.26,1.79781,16.0866,0.052381,231,1.18323,43.9217,6.9959,2.12507,0.314,230.126,135.98,1.51787,33.2,19.1022,1.4903,0.5584,6.6488,44.91,0.13375,0.103917,0.07008
2021/2/15,"47,936.30","1,778.82",0.54939,207.709,4.7043,0.8602,0.056442,0.050864,0.49402,158.48,1.6152,14.6712,0.051095,259.27,1.26856,41.5893,6.4154,2.09116,0.2967,228.171,129.98,1.76494,32.57,22.5177,1.4202,0.53827,6.1388,39.64,0.17162,0.098795,0.06035
2021/2/16,"49,169.70","1,781.69",0.51956,210.389,4.6453,0.870393,0.053513,0.051986,0.48532,155.82,1.58454,14.4158,0.049395,249.76,1.25084,41.0034,6.4178,2.03042,0.2897,221.829,130.09,1.72607,32.02,25.1321,1.2813,0.5559,6.1094,38.51,0.17158,0.09687,0.05866
2021/2/17,"52,079.20","1,847.95",0.53396,237.066,4.834,0.891702,0.049467,0.052549,0.497,168.31,1.56328,15.3127,0.051192,265.76,1.29606,42.554,6.6412,2.1122,0.2988,271.812,165.38,1.9579,32.2,23.8252,1.2176,0.5739,6.3254,39.49,0.16858,0.101828,0.06129
2021/2/18,"51,582.20","1,934.16",0.53061,226.58,4.8174,0.913752,0.059134,0.054843,0.49705,169.13,1.60787,14.9544,0.054409,281.16,1.48276,43.818,7.1335,2.21757,0.3125,261.263,195.74,2.2405,32.39,23.0485,1.3321,0.63291,6.4815,37.68,0.19737,0.107303,0.06305
2021/2/19,"55,906.60","1,955.59",0.56325,236.694,5.2324,0.925894,0.055036,0.060675,0.51285,180.58,1.55792,15.4089,0.053553,323.95,1.4805,47.8244,7.252,2.18565,0.3289,282.001,332.74,2.27571,34.69,22.9049,1.283,0.61316,6.4734,37.34,0.23032,0.113535,0.06329
2021/2/20,"55,923.70","1,913.88",0.512,227.5,4.8445,1.116149,0.054135,0.057754,0.48631,164.09,1.53128,15.0931,0.053508,297.59,1.37668,43.7976,6.6969,2.0375,0.3019,255.685,254.36,2.05777,34,21.7111,1.2199,0.57861,6.1994,37.15,0.18792,0.107362,0.05787
2021/2/21,"57,433.80","1,933.45",0.54393,227.219,5.1025,1.099821,0.055881,0.059347,0.49607,161.79,1.7248,15.6619,0.054822,301.56,1.4022,54.8637,7.119,2.15828,0.3136,247.182,293.76,2.04017,34.09,21.6369,1.2199,0.60614,6.262,37.33,0.20654,0.109806,0.05918
2021/2/22,"54,111.80","1,777.28",0.56581,208.039,4.694,1.096866,0.05353,0.054238,0.46297,144.27,1.5585,13.9262,0.050059,271.57,1.30475,46.9727,6.3822,1.96579,0.2718,224.359,267.43,1.81239,31.45,21.1045,1.1414,0.53837,5.4986,33.68,0.18422,0.100535,0.05428
2021/2/23,"48,911.20","1,578.11",0.4749,177.538,3.8527,0.963973,0.047673,0.044998,0.38643,127.28,1.58213,11.3871,0.042098,231.75,1.09058,38.7357,5.1478,1.58512,0.2338,220.915,231.72,1.45239,25.95,20.3014,1.0095,0.47665,4.5912,29.16,0.14712,0.079569,0.04629
2021/2/24,"49,697.50","1,623.71",0.46923,181.499,3.8894,1.048148,0.056653,0.047989,0.40524,130.75,1.52466,11.8813,0.042793,237.57,1.18887,40.6503,5.3083,1.63449,0.248,204.478,254.26,1.6713,28.1,19.488,1.062,0.51374,4.6757,32.59,0.14804,0.084181,0.04879
2021/2/25,"46,928.50","1,476.15",0.43561,179.507,3.6715,1.07517,0.050045,0.045196,0.38029,121.16,1.39267,11.0426,0.039312,218.12,1.09389,38.5318,5.1315,1.62755,0.255,197.064,233.7,1.53591,24.71,17.7934,0.9814,0.48122,4.5086,30.95,0.15228,0.078382,0.04522
2021/2/26,"46,345.60","1,445.44",0.42783,170.02,3.5522,1.241585,0.050463,0.045181,0.40019,118.29,1.31852,10.722,0.039562,206.66,1.11412,37.68,5.1851,1.61216,0.25,204.269,222.08,1.48591,25.16,18.9019,0.9734,0.52581,4.3975,31.08,0.1459,0.079315,0.04249
2021/2/27,"46,136.70","1,458.93",0.43574,171.868,3.6724,1.316575,0.050076,0.04652,0.43815,119.72,1.33222,11.1,0.040782,210.55,1.14571,37.2742,5.2635,1.69483,0.253,209.165,225.07,1.52851,26.17,19.1252,1.0976,0.51439,4.4559,30.91,0.1642,0.084853,0.04473
2021/2/28,"45,164.00","1,418.76",0.41528,165.119,3.4715,1.307673,0.048129,0.045598,0.40534,111.21,1.20849,10.3684,0.039669,196.65,1.11855,35.2394,4.8462,1.5651,0.2361,217.832,210.04,1.38899,24.66,17.6171,1.0243,0.52626,4.241,28.88,0.15414,0.078626,0.04333
2021/3/1,"49,595.50","1,570.03",0.44551,175.978,3.6703,1.2962,0.050576,0.047848,0.43029,124.33,1.35727,11.0907,0.045755,224.21,1.20844,38.11,5.268,1.65698,0.2597,230.232,254.72,1.66824,27.71,18.6954,1.0932,0.58522,4.5574,30.77,0.19236,0.0832,0.04745
2021/3/2,"48,424.20","1,488.62",0.43582,178.32,3.6674,1.224643,0.050279,0.046862,0.41888,120.51,1.35915,10.9106,0.043792,215.89,1.17963,37.7068,5.1899,1.66364,0.2795,220.779,239.46,1.65947,28.48,18.8458,1.0829,0.60242,4.604,30.54,0.18629,0.081554,0.04557
2021/3/3,"50,395.10","1,571.05",0.44844,187.812,3.8294,1.214324,0.050474,0.048954,0.42101,126.82,1.46481,11.2512,0.05291,222.51,1.21034,39.6444,5.3565,1.8545,0.3475,219.126,240.85,1.77496,29.92,21.4248,1.1807,0.76372,4.7987,30.92,0.18306,0.085155,0.04953
2021/3/4,"48,428.00","1,538.61",0.48088,180.657,3.7474,1.11249,0.049927,0.051425,0.41157,122,1.37165,10.9975,0.050219,211.1,1.26703,37.8594,5.6758,1.9854,0.4189,217.462,229.7,1.9352,27.68,18.852,1.0888,0.69147,4.6381,29.74,0.18362,0.085612,0.048
2021/3/5,"48,792.50","1,530.29",0.45501,180.142,3.6912,1.158227,0.049584,0.050174,0.4047,121.14,1.34059,10.9337,0.051992,205.72,1.32481,37.4215,6.5729,2.12131,0.3759,205.938,225.63,1.85622,27.86,18.6782,1.0525,0.67879,4.6214,30.25,0.2117,0.086608,0.05027
2021/3/6,"48,855.60","1,649.19",0.46296,182.816,3.7224,1.129016,0.050935,0.05019,0.40163,125.2,1.37067,11.1102,0.053299,208.74,1.27832,38.0894,6.3255,2.04859,0.3589,204.691,226.26,1.83712,28.16,18.9052,1.0538,0.66461,5.0816,31.05,0.20616,0.086786,0.05201
2021/3/7,"50,982.30","1,728.10",0.46532,190.759,3.8308,1.131882,0.051881,0.051742,0.41284,130.04,1.41774,11.5435,0.056592,214.78,1.30827,39.2651,6.3408,2.05567,0.4008,208.761,240.02,1.95306,28.58,19.4672,1.1058,0.69521,5.1298,30.98,0.20297,0.088765,0.05553
2021/3/8,"52,311.00","1,831.49",0.47358,191.595,3.8954,1.118466,0.062848,0.053022,0.4182,129.54,1.42067,11.6905,0.065333,218.25,1.29754,40.0703,6.3043,2.12812,0.4843,220.767,240.59,1.88632,31.83,19.3769,1.1561,0.74191,5.1656,31.23,0.20434,0.089379,0.0565
2021/3/9,"54,879.00","1,869.10",0.48499,203.751,4.1653,1.1972,0.057978,0.053196,0.43152,137.62,1.47374,12.3982,0.064449,244.13,1.41773,42.5907,6.56,2.16339,0.5475,224.918,292.99,1.97312,31.49,21.1182,1.1803,0.74609,5.4108,33.02,0.23489,0.097475,0.06294
