Date,BTC,trend,ADA,ALGO,ATOM,BAT,BCH,BNB,ZIL,ETH,ICX,IOTA,LINK,LTC,NEO,QTUM,TRX,VET,XLM,XRP,ZEC,ZRX
2020/9/24,"10,738.60",1,0.08253,0.2939,4.483,0.2259,216.17,24.58,0.0146,349.13,0.4079,0.2468,9.87,40.6,21.813,2.317,0.02625,0.012385,0.07031,0.23268,55.1,0.3823
2020/9/25,"10,686.80",1,0.09691,0.3171,4.785,0.2322,216.52,24.68,0.01595,351.84,0.4131,0.2558,10.71,41.81,21.325,2.36,0.02711,0.012909,0.07467,0.24153,54.83,0.406
2020/9/26,"10,726.60",1,0.09547,0.3254,4.598,0.2328,221.27,26.2,0.01632,353.88,0.4261,0.263,10.29,42.97,20.987,2.395,0.0272,0.012844,0.07383,0.24147,56.19,0.3914
2020/9/27,"10,774.30",1,0.1013,0.3208,4.726,0.2294,229.31,26.23,0.0155,357.46,0.4155,0.2597,10.79,44.48,21.149,2.37,0.02658,0.012741,0.07335,0.24334,55.55,0.3953
2020/9/28,"10,692.20",1,0.10039,0.327,4.832,0.2342,225.73,26.99,0.01511,353.87,0.4009,0.2682,10.28,44.37,20.109,2.426,0.02628,0.012789,0.07323,0.24116,56.21,0.4131
2020/9/29,"10,840.60",1,0.1011,0.3395,5.3,0.2376,229.01,28.79,0.01747,359.79,0.4261,0.2741,10.13,44.51,19.677,2.433,0.0263,0.013169,0.07405,0.24282,61.28,0.408
2020/9/30,"10,774.80",1,0.10137,0.3463,5.374,0.2394,227.98,29.27,0.01952,359.73,0.4204,0.2833,9.87,44.48,19.078,2.433,0.02622,0.013531,0.07484,0.24167,64.17,0.4091
2020/10/1,"10,619.70",1,0.09804,0.335,5.129,0.2303,227.94,27.49,0.01945,353.05,0.4342,0.272,9.65,45.71,18.807,2.367,0.02583,0.012738,0.07314,0.23822,64.67,0.3989
2020/10/2,"10,569.90",1,0.0928,0.3158,4.906,0.2239,219.61,27.3,0.01802,345.73,0.3945,0.2688,9.22,48.76,18.089,2.288,0.0259,0.01186,0.07096,0.23386,63.85,0.3897
2020/10/3,"10,542.10",1,0.09329,0.3154,5.01,0.2202,218.53,28.19,0.01857,345.9,0.3895,0.2654,9.27,46.36,17.806,2.298,0.0272,0.011732,0.07098,0.23276,60.74,0.3762
2020/10/4,"10,672.50",1,0.09677,0.312,5.321,0.2235,220.88,29.02,0.02129,352.47,0.3955,0.275,9.39,47.07,18.134,2.306,0.02644,0.011661,0.07289,0.24789,63.11,0.3764
2020/10/5,"10,787.00",1,0.09746,0.3181,5.366,0.2215,221.75,28.57,0.0207,353.47,0.3936,0.2712,9.62,49.2,17.667,2.3,0.02642,0.011383,0.07327,0.25028,65.78,0.3766
2020/10/6,"10,602.10",1,0.0929,0.2859,4.736,0.2107,219.63,27.69,0.01818,340.87,0.3583,0.2529,8.77,48.11,16.566,2.172,0.02557,0.010112,0.07237,0.24557,61.48,0.3518
2020/10/7,"10,670.50",1,0.09374,0.3071,4.887,0.2147,223.22,27.7,0.01889,341.76,0.3682,0.2582,8.99,46.96,16.78,2.195,0.02552,0.011249,0.07231,0.24866,61.54,0.3574
2020/10/8,"10,920.60",1,0.09618,0.3085,5.039,0.2178,233.91,27.69,0.01922,350.79,0.3787,0.2626,9.54,46.6,17.018,2.25,0.02572,0.011009,0.07315,0.25118,61.99,0.368
2020/10/9,"11,052.40",1,0.10133,0.3286,5.155,0.2221,237.13,28.38,0.02016,365,0.3982,0.2699,10.39,45.01,17.392,2.33,0.02627,0.01147,0.07501,0.25301,63.52,0.3896
2020/10/10,"11,293.20",1,0.10491,0.3262,5.534,0.22,237.26,28.38,0.01972,370.54,0.3931,0.2729,10.52,47.37,17.532,2.3,0.02643,0.0114,0.07733,0.25394,66.8,0.3951
2020/10/11,"11,369.00",1,0.10646,0.3319,6.079,0.2218,239.14,28.52,0.02056,374.16,0.3959,0.2823,10.85,47.73,17.766,2.354,0.02658,0.011435,0.07709,0.25534,72.47,0.3905
2020/10/12,"11,529.00",1,0.10952,0.3445,5.97,0.2203,239.73,30.66,0.02026,386.51,0.4078,0.2881,11.42,46.97,17.991,2.345,0.02708,0.011386,0.07758,0.25602,73,0.3954
2020/10/13,"11,420.60",1,0.10931,0.3428,6.01,0.2171,253.34,30.73,0.02,381.08,0.4102,0.2842,11,42.1,17.591,2.33,0.02679,0.011482,0.07636,0.2565,70.07,0.4182
2020/10/14,"11,417.80",1,0.107,0.3277,5.726,0.2147,259,30.84,0.019,378.7,0.3901,0.2735,10.89,41.57,16.96,2.254,0.02675,0.011133,0.07397,0.2491,68.78,0.3867
2020/10/15,"11,500.80",1,0.10668,0.3142,5.769,0.2132,262.25,31.3,0.01866,377.51,0.3808,0.2767,10.75,42.18,17.226,2.23,0.02652,0.010963,0.07409,0.24596,68.24,0.3978
2020/10/16,"11,319.70",1,0.10414,0.3,5.399,0.2069,250.12,30.01,0.01804,365.4,0.3673,0.2636,10.59,43.18,17.021,2.167,0.02571,0.010582,0.07887,0.24011,62.56,0.389
2020/10/17,"11,360.30",1,0.10598,0.3136,5.471,0.2145,244.76,30.23,0.0181,368.34,0.381,0.2695,10.63,43.97,17.193,2.179,0.02575,0.010988,0.08186,0.24057,63.02,0.3845
2020/10/18,"11,504.60",1,0.10737,0.3155,5.763,0.214,249.38,30.66,0.01843,378.25,0.385,0.2724,10.95,42.73,17.422,2.214,0.02593,0.011632,0.07945,0.24221,64.42,0.3887
2020/10/19,"11,751.00",1,0.1088,0.3034,5.502,0.2141,249.79,29.92,0.01977,379.17,0.3738,0.2769,10.91,43.28,17.569,2.211,0.02587,0.011394,0.08503,0.24557,64.06,0.3895
2020/10/20,"11,908.80",1,0.10228,0.2866,5.023,0.2083,240.72,28.78,0.0183,368.5,0.3544,0.2635,9.86,43.68,16.948,2.146,0.02593,0.010781,0.08075,0.24321,57.85,0.364
2020/10/21,"12,800.60",1,0.10589,0.3015,5.232,0.2152,258.94,29.74,0.01856,390.82,0.3728,0.2809,10.81,45.32,18.338,2.286,0.02672,0.011354,0.0837,0.2513,62.89,0.3748
2020/10/22,"12,964.80",1,0.1108,0.3159,5.452,0.2234,268.28,30.65,0.0195,413.8,0.3818,0.2828,11.96,45.7,18.652,2.34,0.02709,0.012155,0.08557,0.2571,65.56,0.381
2020/10/23,"12,931.60",1,0.10808,0.3092,5.362,0.2216,270.42,30.63,0.01973,409.54,0.3749,0.2761,12.16,44.23,18.136,2.291,0.02669,0.012218,0.08368,0.25472,63.26,0.3757
2020/10/24,"13,113.20",1,0.108,0.3078,5.543,0.219,275.82,30.64,0.01946,412.13,0.373,0.288,12.7,42.7,18.312,2.312,0.02706,0.012282,0.08558,0.2562,64.14,0.3789
2020/10/25,"13,028.50",1,0.10635,0.3021,5.292,0.215,271.08,30.15,0.01895,405.76,0.3711,0.2783,12.15,44.23,17.85,2.229,0.02698,0.011778,0.08305,0.25312,62.75,0.3685
2020/10/26,"13,058.30",1,0.10306,0.2904,5.145,0.2134,259.62,31.04,0.01834,392.97,0.3611,0.2738,11.72,43.87,17.085,2.173,0.02675,0.011373,0.08112,0.2481,60.25,0.3569
2020/10/27,"13,635.00",1,0.10262,0.2884,5.138,0.2135,264.57,31.49,0.0186,403.4,0.3583,0.2777,11.93,42.19,17.007,2.194,0.02701,0.011377,0.08187,0.2526,61.19,0.3609
2020/10/28,"13,277.30",1,0.09883,0.2764,4.805,0.1953,268.23,30.33,0.01774,388.33,0.3399,0.2692,11.45,42.98,15.87,2.079,0.02689,0.010642,0.07834,0.24555,56.8,0.3366
2020/10/29,"13,455.20",1,0.09542,0.2569,4.633,0.1892,267.44,29.86,0.01753,387.24,0.338,0.2595,11.28,42.27,15.29,2.033,0.02655,0.010193,0.07753,0.24242,56.87,0.3366
2020/10/30,"13,556.10",1,0.0933,0.2539,4.62,0.187,261.9,28.49,0.01749,382.49,0.3199,0.2571,11.08,43.83,14.788,1.946,0.02561,0.010079,0.07669,0.23894,58.26,0.326
2020/10/31,"13,794.50",1,0.093,0.2488,4.616,0.1853,262.03,28.51,0.01773,386.51,0.3181,0.2539,11.23,44.74,14.705,1.964,0.02576,0.009875,0.07775,0.23968,58.16,0.3219
2020/11/1,"13,758.10",1,0.09827,0.2589,4.742,0.1907,268.03,28.51,0.01791,396.67,0.3369,0.2527,11.55,44.49,14.943,2.009,0.02573,0.010498,0.0786,0.23999,58.16,0.338
2020/11/2,"13,558.70",1,0.09227,0.2472,4.603,0.1834,257.32,27.8,0.01718,383.14,0.3204,0.2465,10.78,47.7,15.212,1.925,0.02446,0.010055,0.07556,0.23528,54.81,0.3287
2020/11/3,"14,018.40",1,0.09363,0.2336,4.477,0.1807,244.16,26.87,0.01745,387.89,0.3157,0.2446,10.39,45.6,14.676,1.869,0.02442,0.009246,0.07541,0.23956,53.2,0.3256
2020/11/4,"14,138.00",1,0.09543,0.2386,4.385,0.1853,241.12,26.94,0.01753,402.3,0.3119,0.2359,10.46,48.25,14.062,1.833,0.02418,0.009395,0.07459,0.23756,54.06,0.3169
2020/11/5,"15,579.10",1,0.09754,0.2481,4.504,0.1909,249.56,27.69,0.01886,416.56,0.316,0.2492,10.98,46.06,14.41,1.931,0.02493,0.009714,0.08039,0.24564,56.67,0.3474
2020/11/6,"15,570.30",1,0.10906,0.2767,4.88,0.2043,257.45,29.07,0.02053,455.63,0.3609,0.2675,12.16,47.15,15.712,2.071,0.02614,0.011181,0.08385,0.25849,61.53,0.3769
2020/11/7,"14,821.10",1,0.10128,0.2579,4.62,0.1924,253.82,27.75,0.01853,435.33,0.3357,0.2574,11.76,47.47,14.818,1.949,0.02487,0.010383,0.07953,0.2491,57.33,0.3491
2020/11/8,"15,481.80",1,0.10657,0.2666,4.809,0.1984,270.8,28.38,0.01927,454.55,0.3512,0.2659,12.72,46.81,15.44,2.027,0.02535,0.011125,0.0815,0.25374,60.58,0.3668
2020/11/9,"15,324.50",1,0.10524,0.2603,5.142,0.1939,263.98,28.09,0.01937,444.28,0.3436,0.2512,12.49,46.79,15.378,1.987,0.02478,0.01103,0.07959,0.25029,58.36,0.3541
2020/11/10,"15,297.20",1,0.10599,0.2889,5.087,0.2017,257.32,28.21,0.02023,450.35,0.3585,0.2544,13.02,46.62,15.585,2.006,0.02483,0.011584,0.07969,0.2538,59.1,0.3883
2020/11/11,"15,690.00",1,0.10601,0.2782,5.034,0.1994,256.9,27.99,0.02023,463.19,0.3613,0.2513,12.79,46.39,15.391,2.057,0.02498,0.01134,0.08039,0.25581,58.92,0.365
2020/11/12,"16,288.30",1,0.10463,0.266,5.033,0.1958,259.99,27.7,0.01923,462.41,0.365,0.2484,12.41,45.88,15.434,2.031,0.02488,0.01065,0.0806,0.25472,62.91,0.3602
2020/11/13,"16,320.00",1,0.10632,0.2807,5.211,0.2026,259.06,28.2,0.02025,476.42,0.374,0.2567,12.87,46.63,16.007,2.094,0.0254,0.011809,0.08243,0.26569,65.86,0.3865
2020/11/14,"16,068.90",1,0.10402,0.2661,5.045,0.1966,255.13,27.92,0.02014,460.68,0.3522,0.2515,12.54,43.3,15.682,2.04,0.02512,0.011253,0.08094,0.26814,63.89,0.3742
2020/11/15,"15,949.40",1,0.10061,0.2563,4.973,0.1936,240.55,27.66,0.01994,448.06,0.341,0.2503,12.12,44.71,15.315,1.978,0.02533,0.011039,0.08007,0.26957,61.14,0.3592
2020/11/16,"16,714.00",1,0.10387,0.271,5.084,0.1976,249.64,27.97,0.02191,460.31,0.3529,0.2532,12.62,45.09,15.731,2.073,0.02549,0.011336,0.08243,0.28793,64.52,0.3717
2020/11/17,"17,653.40",1,0.10947,0.2744,5.287,0.205,255.29,28.56,0.02288,482.02,0.3631,0.2655,13.37,44.05,16.154,2.204,0.02647,0.012345,0.08649,0.3024,66.82,0.3832
2020/11/18,"17,769.80",1,0.10653,0.2673,5.104,0.2,246.19,28.06,0.02176,478.53,0.3472,0.2572,13.56,43.73,15.718,2.15,0.02677,0.011777,0.08364,0.29334,63.21,0.3647
2020/11/19,"17,795.00",1,0.1059,0.2653,5.096,0.1964,245.97,28.08,0.02109,471.01,0.3458,0.2536,13.62,43.89,16.075,2.25,0.02578,0.011508,0.08401,0.30349,62.35,0.3649
2020/11/20,"18,671.60",1,0.11837,0.2847,5.268,0.2025,260.16,28.95,0.02249,510.18,0.362,0.266,14.1,44.07,16.446,2.36,0.02629,0.012049,0.08862,0.32986,63.23,0.375
2020/11/21,"18,681.50",1,0.13359,0.3172,5.926,0.234,304.94,30.5,0.02371,552.03,0.4058,0.3267,15.45,43.45,18.317,2.694,0.03056,0.014427,0.10919,0.46366,72.73,0.4166
2020/11/22,"18,425.30",1,0.14562,0.2979,5.484,0.2202,288.99,30.04,0.0226,560.27,0.3886,0.319,14.5,42.89,17.185,2.559,0.02873,0.01391,0.10422,0.44595,68.78,0.3974
2020/11/23,"18,375.50",1,0.15444,0.3359,5.813,0.255,323.22,30.98,0.02444,608.67,0.437,0.3615,15.26,43.57,19.1,2.794,0.03174,0.016026,0.13209,0.61622,79.45,0.4379
2020/11/24,"19,148.30",1,0.16693,0.3574,5.955,0.2612,347.71,33.93,0.02532,605.04,0.4653,0.3841,15.64,43,20.493,3.078,0.03515,0.016144,0.19584,0.6918,86.69,0.4647
2020/11/25,"18,720.70",1,0.15518,0.3433,5.917,0.2567,313.5,31.29,0.02886,569.38,0.4718,0.356,14.24,44.31,19.711,2.926,0.03308,0.016615,0.19386,0.63263,78.25,0.4442
2020/11/26,"17,147.50",1,0.13848,0.3011,5.327,0.2246,270.93,28.22,0.02579,519.36,0.4031,0.3041,12.57,44.18,17.166,2.523,0.02938,0.014612,0.16767,0.53692,70.15,0.4074
2020/11/27,"17,134.70",1,0.14158,0.3002,5.365,0.225,265.59,28.46,0.02464,518.63,0.3966,0.3126,12.49,42.66,17.091,2.601,0.02937,0.014511,0.2064,0.56073,69.56,0.4027
2020/11/28,"17,725.90",1,0.1649,0.3124,5.43,0.2295,276.05,29.15,0.02672,537.72,0.4078,0.3392,13.09,42.36,17.54,2.688,0.03047,0.01535,0.1999,0.62587,75.32,0.4151
2020/11/29,"18,181.70",1,0.1664,0.3167,5.427,0.2359,285.15,30.1,0.0292,575.57,0.4074,0.3428,13.36,43.09,17.684,2.733,0.03072,0.015131,0.19405,0.60543,75.09,0.4149
2020/11/30,"19,694.40",1,0.17206,0.3289,5.571,0.2437,317.43,31.5,0.02933,616.3,0.4394,0.3523,14.26,41.06,18.59,2.932,0.03236,0.015982,0.20294,0.6638,78.97,0.4292
2020/12/1,"18,758.50",1,0.15579,0.3077,5.258,0.2349,287.29,30.13,0.02791,585.14,0.4183,0.3262,13.33,41.39,17.526,2.716,0.03021,0.014715,0.18362,0.61079,74.66,0.3996
2020/12/2,"19,216.70",1,0.15873,0.3415,5.521,0.2423,294.5,30.3,0.03114,598.09,0.4384,0.3452,13.99,41.87,18.026,2.787,0.03122,0.016402,0.18523,0.63058,76.68,0.4265
2020/12/3,"19,425.00",1,0.16409,0.3403,5.507,0.243,292.13,30.7,0.0336,615.9,0.4402,0.3489,13.97,41.16,18.855,2.877,0.03166,0.017397,0.18435,0.63044,75.69,0.4306
2020/12/4,"18,655.00",1,0.14771,0.3257,5.049,0.2285,279.75,29.02,0.02953,567.49,0.3991,0.3217,12.68,41.78,17.298,2.593,0.02947,0.015678,0.16154,0.55333,69.01,0.3928
2020/12/5,"19,142.00",1,0.15993,0.3442,5.258,0.2358,289.85,29.73,0.03405,596.79,0.4234,0.3415,13.17,41.02,17.975,2.716,0.03055,0.017496,0.17183,0.58538,71.83,0.4078
2020/12/6,"19,359.40",1,0.15864,0.3367,5.213,0.2373,286.34,29.5,0.03538,601.51,0.4134,0.3383,13.5,41.16,17.903,2.653,0.03094,0.017134,0.17598,0.62185,74.67,0.3999
2020/12/7,"19,165.50",1,0.15401,0.331,5.099,0.2357,283.8,29.36,0.03555,591.24,0.4219,0.3186,13.07,42.11,17.442,2.612,0.03029,0.018123,0.16807,0.60828,75.54,0.4047
2020/12/8,"18,327.40",1,0.14125,0.3011,4.737,0.2201,267.77,27.68,0.03134,555.14,0.3884,0.2991,12.14,41.65,16.462,2.41,0.0279,0.016384,0.15275,0.55898,69.61,0.3795
2020/12/9,"18,542.50",1,0.14797,0.3056,4.804,0.2197,268.94,28.15,0.03105,573.57,0.3882,0.3086,12.62,44.04,16.899,2.491,0.0287,0.016779,0.17221,0.5828,69.4,0.3811
2020/12/10,"18,244.90",1,0.14164,0.2936,4.656,0.2085,265.73,27.66,0.03259,558.21,0.3791,0.2847,11.89,43.39,16.226,2.43,0.02811,0.015937,0.16073,0.5719,65.93,0.37
2020/12/11,"18,020.80",1,0.13926,0.2883,4.707,0.203,259.19,27.33,0.02943,543.91,0.3601,0.2742,11.64,45.31,15.903,2.34,0.02776,0.015562,0.15027,0.54682,63.65,0.3558
2020/12/12,"18,806.50",1,0.14428,0.3093,5.059,0.211,267.73,28.14,0.03275,568.02,0.3838,0.2908,12.22,44.33,16.46,2.468,0.02855,0.01648,0.15881,0.5058,65.95,0.392
2020/12/13,"19,180.10",1,0.15406,0.3092,5.195,0.2131,276.05,29.13,0.03279,590.94,0.3871,0.3014,12.94,44.28,17.271,2.557,0.02921,0.016461,0.17634,0.51403,68.26,0.3961
2020/12/14,"19,273.10",1,0.15828,0.3129,5.227,0.2181,276.92,30.03,0.03296,586.35,0.4054,0.3026,12.83,44.69,17.394,2.517,0.0291,0.016368,0.17,0.49743,67.99,0.3868
2020/12/15,"19,429.50",1,0.15383,0.3252,5.288,0.2181,288.39,29.52,0.03502,588.89,0.4001,0.3054,12.68,44.74,17.097,2.585,0.02919,0.016503,0.16613,0.46779,67.68,0.3915
2020/12/16,"21,349.30",1,0.1682,0.34,5.49,0.233,312.14,30.57,0.03918,637.31,0.4252,0.33,13.49,43.92,17.962,2.766,0.0314,0.017296,0.1942,0.57096,73.26,0.4144
2020/12/17,"22,821.20",1,0.16338,0.3322,5.363,0.2266,310.89,30.22,0.0379,643.45,0.4093,0.3206,13.47,43.86,17.773,2.688,0.03077,0.01709,0.18653,0.57795,74.35,0.4072
2020/12/18,"23,122.60",1,0.16501,0.353,5.329,0.2497,313.39,30.96,0.04379,653.7,0.4336,0.3239,13.5,43.32,17.91,2.74,0.03109,0.017424,0.18513,0.58326,73.89,0.4128
2020/12/19,"23,844.80",1,0.16425,0.3556,5.289,0.2445,317.92,33.3,0.05,658.58,0.4345,0.3405,13.47,42.09,17.835,2.811,0.03121,0.017382,0.18154,0.57675,73.51,0.4235
2020/12/20,"23,479.60",1,0.16201,0.3392,5.033,0.2322,349.56,34.27,0.04627,638.37,0.4274,0.3243,13.07,41.89,17.544,2.802,0.03122,0.016334,0.17686,0.55629,73.69,0.3953
2020/12/21,"22,737.00",1,0.15267,0.3248,5.032,0.2238,313.21,32.16,0.04947,607.7,0.3985,0.3044,12.31,42.45,16.514,2.601,0.02926,0.01552,0.16524,0.51429,67.82,0.3772
2020/12/22,"23,820.30",1,0.15672,0.3367,4.947,0.2183,323.81,33.53,0.05138,637.43,0.3967,0.3076,12.8,42.65,16.546,2.578,0.02889,0.015882,0.16213,0.44712,67.77,0.3753
2020/12/23,"23,266.10",1,0.13647,0.2895,4.397,0.1933,275.48,31.19,0.05753,585.75,0.3536,0.2649,10.96,41.94,13.492,2.096,0.0248,0.013277,0.12691,0.26054,55.54,0.3324
2020/12/24,"23,729.20",1,0.15306,0.3142,4.959,0.2179,296.71,32.52,0.05938,612.31,0.3783,0.2943,11.58,43.79,15.277,2.308,0.02769,0.014894,0.15822,0.33673,62.08,0.3641
2020/12/25,"24,703.50",1,0.15756,0.3088,4.909,0.214,319.1,33.18,0.0632,627.02,0.4034,0.2926,11.56,44.99,15.171,2.288,0.02854,0.014598,0.15238,0.31811,64.27,0.3587
2020/12/26,"26,460.70",1,0.15836,0.309,4.81,0.2138,323.45,33.58,0.08634,636.58,0.4167,0.2863,10.98,44.93,14.982,2.26,0.02778,0.016456,0.14683,0.29448,66.56,0.3539
2020/12/27,"26,270.80",1,0.15464,0.319,4.833,0.2087,338.01,33.64,0.07626,683.74,0.4008,0.297,12.15,44.11,15.112,2.275,0.02889,0.016549,0.14531,0.28399,66.93,0.3738
2020/12/28,"27,068.40",1,0.17642,0.3575,5.385,0.2107,361.49,35.94,0.08942,730.02,0.4488,0.3064,12.62,49.16,15.63,2.382,0.02959,0.020129,0.14466,0.24948,69.02,0.3771
2020/12/29,"27,385.10",1,0.19121,0.3462,5.622,0.2063,352.51,39.1,0.08424,731.9,0.4664,0.3025,11.75,48.1,15.054,2.271,0.02766,0.021127,0.13823,0.22163,65.3,0.3652
2020/12/30,"28,852.30",1,0.18399,0.3355,5.424,0.2013,358.91,38.09,0.07734,751.67,0.4728,0.2954,11.25,53.32,14.722,2.215,0.02695,0.020254,0.13175,0.21125,64.09,0.3595
2020/12/31,"28,935.20",1,0.18143,0.3353,6.467,0.1996,341.79,37.33,0.08257,735.96,0.4665,0.2964,11.23,55.78,14.261,2.221,0.02677,0.01875,0.12758,0.21924,63.9,0.355
2021/1/1,"29,329.70",1,0.17502,0.3984,5.862,0.2042,341.57,37.73,0.07889,728.89,0.4497,0.2908,11.84,55.2,14.46,2.268,0.02687,0.019049,0.132,0.23713,56.8,0.3744
2021/1/2,"32,178.10",1,0.17729,0.4075,5.413,0.2039,353.91,38.24,0.07217,774.41,0.434,0.2859,12.21,56.69,14.426,2.249,0.02719,0.019993,0.12754,0.22095,57.44,0.3604
2021/1/3,"32,942.10",1,0.20571,0.4252,5.834,0.2171,423.09,41.22,0.06761,973.85,0.486,0.3096,13.7,58.14,16.038,2.463,0.02946,0.026144,0.13606,0.22465,59.25,0.3923
2021/1/4,"32,009.30",1,0.22587,0.4455,6.044,0.2183,405.52,41.1,0.06999,"1,042.19",0.5227,0.3436,13.62,61.65,16.364,2.515,0.03095,0.024637,0.16425,0.23576,60.36,0.3957
2021/1/5,"33,958.70",1,0.25858,0.4786,6.199,0.2312,418.39,41.79,0.07015,"1,099.39",0.5461,0.3517,14.52,56.75,16.88,2.612,0.02852,0.0279,0.19336,0.22534,59.7,0.4445
2021/1/6,"36,748.40",1,0.3327,0.5115,6.679,0.2501,453.42,42.24,0.07777,"1,208.50",0.6266,0.3811,17.25,58.48,19.525,3.013,0.03046,0.030801,0.33959,0.24879,63.93,0.461
2021/1/7,"39,436.00",1,0.29775,0.4608,6.263,0.2564,448.25,43.65,0.07577,"1,224.59",0.5734,0.3827,16,57.61,20.898,2.889,0.03093,0.028603,0.3121,0.32338,67.81,0.4385
2021/1/8,"40,579.80",1,0.30413,0.4549,5.925,0.2511,436.66,42.33,0.07333,"1,215.78",0.6302,0.3693,15.24,58.86,19.777,2.86,0.03044,0.027262,0.29695,0.32088,68.59,0.4401
2021/1/9,"40,092.00",1,0.32995,0.4848,6.542,0.2745,575.04,43.81,0.07583,"1,275.46",0.6854,0.4318,17.56,59.05,21.338,3.227,0.0338,0.028861,0.31026,0.32423,78.58,0.5422
2021/1/10,"38,194.70",1,0.30245,0.4597,6.421,0.2572,601.68,42.43,0.07302,"1,255.79",0.6352,0.4279,16.21,57.17,24.977,3.401,0.0328,0.027139,0.28501,0.31527,96.46,0.5285
2021/1/11,"35,544.30",1,0.27597,0.4174,5.715,0.2305,477.55,38.17,0.06508,"1,086.90",0.6076,0.368,14.65,58.46,23.684,2.895,0.02894,0.024323,0.27097,0.28755,88.3,0.4369
2021/1/12,"34,080.90",1,0.28888,0.3988,5.706,0.2313,451.85,38.26,0.06213,"1,050.00",0.5689,0.359,13.97,56.95,22.154,2.746,0.02863,0.022839,0.28082,0.29253,99.37,0.4276
2021/1/13,"37,380.30",1,0.31273,0.4501,6.242,0.2496,495.9,40.12,0.07035,"1,132.30",0.6271,0.4155,15.94,58.27,23.227,2.948,0.03071,0.026095,0.30344,0.30573,117.37,0.5065
2021/1/14,"39,182.20",1,0.31283,0.456,6.476,0.2466,528.13,41.88,0.06902,"1,233.86",0.6026,0.4254,17.96,54.16,23.12,3.02,0.03016,0.025786,0.30379,0.29666,111.9,0.5034
2021/1/15,"36,745.90",1,0.30258,0.4874,7.907,0.2473,491.45,40.92,0.06631,"1,172.12",0.6126,0.4324,20.81,54.42,23.493,2.945,0.02976,0.025339,0.28432,0.2804,103.41,0.5163
2021/1/16,"36,017.80",1,0.35037,0.5169,9.026,0.2665,490.08,43.1,0.07344,"1,228.18",0.6608,0.4251,20.15,57.09,23.605,3.059,0.03011,0.02688,0.29105,0.27958,108.21,0.5275
2021/1/17,"35,838.40",1,0.38137,0.5875,8.542,0.2736,479.44,45.9,0.07341,"1,233.84",0.661,0.4357,23.32,56.78,23.845,3.18,0.03021,0.027188,0.30372,0.27742,102.23,0.5949
2021/1/18,"36,619.00",1,0.37104,0.5668,9.537,0.2827,509.45,45.36,0.07879,"1,258.20",0.7452,0.4775,22.05,59.86,27.059,3.297,0.03163,0.030769,0.30526,0.28541,103.93,0.5847
2021/1/19,"36,002.90",1,0.36788,0.5212,8.901,0.2684,506.52,42.62,0.07362,"1,372.00",0.6956,0.4705,20.55,63.89,26.374,3.157,0.03063,0.029122,0.29832,0.29458,102.39,0.5402
2021/1/20,"35,450.00",1,0.37552,0.5477,8.909,0.2786,497.1,42.57,0.0741,"1,377.51",0.8026,0.4709,21.88,67.2,26.072,3.237,0.03049,0.034628,0.29336,0.29547,98.9,0.5582
2021/1/21,"30,842.50",1,0.30762,0.461,7.159,0.2438,418.09,38.69,0.06218,"1,118.01",0.6985,0.4193,18.42,65.49,22.135,2.738,0.0276,0.027989,0.25083,0.26823,82.9,0.4641
2021/1/22,"32,994.10",1,0.35,0.5094,8.009,0.3146,440.99,40.87,0.06774,"1,234.38",0.7068,0.4555,21.64,61.99,23.469,2.924,0.02856,0.031326,0.26995,0.27254,87.07,0.5103
